"Lines","Long","Lat","crop","BIO01","BIO02","BIO03","BIO04","BIO05","BIO06","BIO07","BIO08","BIO09","BIO10","BIO11","BIO12","BIO13","BIO14","BIO15","BIO16","BIO17","BIO18","BIO19","PC1","PC2","PC3"
"SEEDGWAS3392:MRG:4:250064333",-98.65,20.65,"maize",17.4312705993652,13.4057502746582,63.1497764587402,218.000686645508,27.6394996643066,6.41099977493286,21.2285003662109,18.6893329620361,15.5331249237061,19.7912921905518,14.466625213623,1118,242,24,82.1555786132812,590,74,273,76,1.07863040260747,-1.10813696664521,0.609788634908116
"SEEDGWAS3393:MRG:4:250069631",-98.86666667,18.88333333,"maize",20.7450313568115,15.647271156311,67.8619613647461,172.628463745117,32.5909996032715,9.5334997177124,23.0574989318848,21.4062080383301,18.7372093200684,23.0180416107178,18.6878757476807,936,193,4,105.054275512695,561,20,268,30,0.455419224565516,1.4264449632043,0.915971026949748
"SEEDGWAS3394:MRG:4:250069632",-98.97,18.95,"maize",20.7450313568115,15.647271156311,67.8619613647461,172.628463745117,32.5909996032715,9.5334997177124,23.0574989318848,21.4062080383301,18.7372093200684,23.0180416107178,18.6878757476807,936,193,4,105.054275512695,561,20,268,30,0.455419224565516,1.4264449632043,0.915971026949748
"SEEDGWAS3395:MRG:4:250064334",-99,19.01666667,"maize",14.5001773834229,14.6355209350586,68.1125793457031,160.411041259766,25.3837509155273,3.89650011062622,21.4872512817383,15.345666885376,12.4674997329712,16.4838752746582,12.4545831680298,967,190,7,96.3611831665039,560,32,296,33,2.68721921052347,-1.56273476335208,1.93343117179823
"SEEDGWAS3396:MRG:4:250064336",-98.97,18.95,"maize",20.7450313568115,15.647271156311,67.8619613647461,172.628463745117,32.5909996032715,9.5334997177124,23.0574989318848,21.4062080383301,18.7372093200684,23.0180416107178,18.6878757476807,936,193,4,105.054275512695,561,20,268,30,0.455419224565516,1.4264449632043,0.915971026949748
"SEEDGWAS3397:MRG:4:250069633",-99.083132,18.878577,"maize",21.3207187652588,14.7565631866455,66.6624298095703,178.148651123047,32.4720001220703,10.3357496261597,22.1362495422363,22.0628757476807,20.2565422058105,23.6222915649414,19.1381244659424,976,204,3,107.656883239746,592,19,274,30,0.0132786434194228,1.56262808269046,0.890487198447401
"SEEDGWAS3398:MRG:4:250069634",-99.06666667,18.88333333,"maize",21.3207187652588,14.7565631866455,66.6624298095703,178.148651123047,32.4720001220703,10.3357496261597,22.1362495422363,22.0628757476807,20.2565422058105,23.6222915649414,19.1381244659424,976,204,3,107.656883239746,592,19,274,30,0.0132786434194228,1.56262808269046,0.890487198447401
"SEEDGWAS3399:MRG:4:250069635",-99.15,18.88333333,"maize",21.3207187652588,14.7565631866455,66.6624298095703,178.148651123047,32.4720001220703,10.3357496261597,22.1362495422363,22.0628757476807,20.2565422058105,23.6222915649414,19.1381244659424,976,204,3,107.656883239746,592,19,274,30,0.0132786434194228,1.56262808269046,0.890487198447401
"SEEDGWAS340:MRG:4:250059092",-105.3333333,20.31666667,"maize",21.656156539917,14.4511041641235,68.4318923950195,213.976181030273,30.8565006256104,9.73900032043457,21.1175003051758,23.9185009002686,20.9077091217041,23.9785423278809,18.9832496643066,1470,370,2,119.995864868164,1055,16,854,42,-1.9494241084024,0.938987224245709,1.83870572105922
"SEEDGWAS3400:MRG:4:250064337",-99.23333333,18.76666667,"maize",23.8642501831055,16.5321254730225,66.5243148803711,202.405212402344,36.0497512817383,11.1984996795654,24.8512516021729,24.7450828552246,24.5602912902832,26.4868335723877,21.3687496185303,967,206,3,109.026985168457,592,18,280,28,-0.761898502359244,3.02921544273846,0.209932774556172
"SEEDGWAS3401:MRG:4:250064338",-99.26666667,18.73333333,"maize",23.8642501831055,16.5321254730225,66.5243148803711,202.405212402344,36.0497512817383,11.1984996795654,24.8512516021729,24.7450828552246,24.5602912902832,26.4868335723877,21.3687496185303,967,206,3,109.026985168457,592,18,280,28,-0.761898502359244,3.02921544273846,0.209932774556172
"SEEDGWAS3402:MRG:4:250064339",-99.26666667,18.73333333,"maize",23.8642501831055,16.5321254730225,66.5243148803711,202.405212402344,36.0497512817383,11.1984996795654,24.8512516021729,24.7450828552246,24.5602912902832,26.4868335723877,21.3687496185303,967,206,3,109.026985168457,592,18,280,28,-0.761898502359244,3.02921544273846,0.209932774556172
"SEEDGWAS3403:MRG:4:250069636",-99.3,18.78333333,"maize",23.8642501831055,16.5321254730225,66.5243148803711,202.405212402344,36.0497512817383,11.1984996795654,24.8512516021729,24.7450828552246,24.5602912902832,26.4868335723877,21.3687496185303,967,206,3,109.026985168457,592,18,280,28,-0.761898502359244,3.02921544273846,0.209932774556172
