,TN_maize,NHx_maize
SEEDGWAS4530:MRG:4:250096494,265,599.789978
SEEDGWAS4531:MRG:4:250096495,287,599.789978
SEEDGWAS4532:MRG:4:250096496,287,599.789978
SEEDGWAS4533:MRG:4:250096497,247,599.789978
SEEDGWAS4534:MRG:4:250096498,287,599.789978
SEEDGWAS4535:MRG:4:250096499,287,599.789978
SEEDGWAS4538:MRG:4:250096504,290,599.789978
SEEDGWAS4539:MRG:4:250096505,290,599.789978
SEEDGWAS454:MRG:4:250059220,471,539.8900146
SEEDGWAS4544:MRG:4:250096511,358,544.3800049
SEEDGWAS4545:MRG:4:250096512,329,363.2600098
SEEDGWAS4546:MRG:4:250096513,468,156.8399963
SEEDGWAS4547:MRG:4:250096515,186,599.789978
SEEDGWAS4548:MRG:4:250096517,199,599.789978
SEEDGWAS4549:MRG:4:250096518,246,544.3800049
SEEDGWAS455:MRG:4:250059221,411,599.789978
SEEDGWAS4550:MRG:4:250096520,245,599.789978
SEEDGWAS4551:MRG:4:250096521,384,599.789978
SEEDGWAS4552:MRG:4:250096522,309,599.789978
SEEDGWAS4553:MRG:4:250096523,183,363.2600098
SEEDGWAS4554:MRG:4:250096525,189,363.2600098
SEEDGWAS4555:MRG:4:250096526,224,330.2000122
SEEDGWAS4556:MRG:4:250096529,147,363.2600098
SEEDGWAS4558:MRG:4:250096531,155,330.2000122
SEEDGWAS4559:MRG:4:250096532,189,363.2600098
SEEDGWAS456:MRG:4:250059222,NA,599.789978
SEEDGWAS4560:MRG:4:250096533,234,599.789978
SEEDGWAS4561:MRG:4:250096534,255,599.789978
SEEDGWAS4562:MRG:4:250096537,168,363.2600098
SEEDGWAS4563:MRG:4:250096538,232,599.789978
SEEDGWAS4564:MRG:4:250096539,231,363.2600098
SEEDGWAS4565:MRG:4:250096540,147,363.2600098
SEEDGWAS4567:MRG:4:250096542,NA,599.789978
SEEDGWAS4568:MRG:4:250096543,NA,330.2000122
SEEDGWAS4569:MRG:4:250096544,140,363.2600098
SEEDGWAS4570:MRG:4:250096545,156,363.2600098
SEEDGWAS4571:MRG:4:250096548,172,344.1400146
SEEDGWAS4572:MRG:4:250096549,373,344.1400146
SEEDGWAS4573:MRG:4:250096551,630,363.2600098
SEEDGWAS4574:MRG:4:250096553,181,363.2600098
SEEDGWAS4575:MRG:4:250096554,213,544.3800049
SEEDGWAS4576:MRG:4:250096555,213,544.3800049
SEEDGWAS4577:MRG:4:250096556,274,544.3800049
SEEDGWAS4578:MRG:4:250096559,255,599.789978
SEEDGWAS4579:MRG:4:250096560,280,599.789978
SEEDGWAS458:MRG:4:250059223,448,162.4799957
SEEDGWAS4580:MRG:4:250096562,229,599.789978
SEEDGWAS4581:MRG:4:250096563,289,599.789978
SEEDGWAS4582:MRG:4:250096564,432,599.789978
SEEDGWAS4582:MRG:4:250096566,432,599.789978
SEEDGWAS4583:MRG:4:250096567,432,599.789978
SEEDGWAS4584:MRG:4:250096568,179,330.2000122
SEEDGWAS4585:MRG:4:250096570,187,25.63999939
SEEDGWAS4589:MRG:4:250096605,NA,173.8500061
SEEDGWAS4589:MRG:4:250096606,NA,173.8500061
SEEDGWAS459:MRG:4:250059225,NA,599.789978
SEEDGWAS4591:MRG:4:250096611,182,230.1499939
SEEDGWAS4592:MRG:4:250096612,185,363.2600098
SEEDGWAS4593:MRG:4:250096613,313,599.789978
SEEDGWAS4594:MRG:4:250096614,208,363.2600098
SEEDGWAS4595:MRG:4:250096615,208,363.2600098
SEEDGWAS4596:MRG:4:250096616,308,544.3800049
SEEDGWAS4597:MRG:4:250096617,181,544.3800049
SEEDGWAS4598:MRG:4:250096623,331,599.789978
SEEDGWAS4599:MRG:4:250096624,418,599.789978
SEEDGWAS46:MRG:4:250054477,224,344.1400146
SEEDGWAS460:MRG:4:250059226,NA,599.789978
SEEDGWAS4600:MRG:4:250096625,387,599.789978
SEEDGWAS4601:MRG:4:250096626,316,344.1400146
SEEDGWAS4603:MRG:4:250096628,443,599.789978
SEEDGWAS4604:MRG:4:250096632,NA,363.2600098
SEEDGWAS4605:MRG:4:250096633,162,363.2600098
SEEDGWAS4606:MRG:4:250096635,146,363.2600098
SEEDGWAS4607:MRG:4:250096636,313,599.789978
SEEDGWAS4608:MRG:4:250096637,170,363.2600098
SEEDGWAS4609:MRG:4:250096638,NA,599.789978
SEEDGWAS461:MRG:4:250059227,227,190.4700012
SEEDGWAS4610:MRG:4:250096640,245,599.789978
SEEDGWAS4611:MRG:4:250096642,261,599.789978
SEEDGWAS4613:MRG:4:250096645,185,363.2600098
SEEDGWAS4614:MRG:4:250096647,NA,599.789978
SEEDGWAS4615:MRG:4:250096648,174,544.3800049
SEEDGWAS4616:MRG:4:250096649,156,363.2600098
SEEDGWAS4617:MRG:4:250096651,199,599.789978
SEEDGWAS4618:MRG:4:250096653,220,599.789978
SEEDGWAS4619:MRG:4:250096656,259,599.789978
SEEDGWAS462:MRG:4:250059228,502,155.1300049
SEEDGWAS4620:MRG:4:250096657,233,599.789978
SEEDGWAS4621:MRG:4:250096659,NA,599.789978
SEEDGWAS4622:MRG:4:250096661,268,599.789978
SEEDGWAS4623:MRG:4:250096662,NA,599.789978
SEEDGWAS4624:MRG:4:250096666,291,544.3800049
SEEDGWAS4625:MRG:4:250096667,187,363.2600098
SEEDGWAS4627:MRG:4:250096671,321,42.56999969
SEEDGWAS4628:MRG:4:250096674,175,363.2600098
SEEDGWAS4629:MRG:4:250096676,203,230.1499939
SEEDGWAS4630:MRG:4:250096677,182,230.1499939
SEEDGWAS4631:MRG:4:250096679,156,363.2600098
SEEDGWAS4632:MRG:4:250096681,225,599.789978
SEEDGWAS4633:MRG:4:250096683,188,363.2600098
SEEDGWAS4634:MRG:4:250096684,170,363.2600098
SEEDGWAS4635:MRG:4:250096686,192,599.789978
SEEDGWAS4636:MRG:4:250096687,219,599.789978
SEEDGWAS4636:MRG:4:250096688,219,599.789978
SEEDGWAS4638:MRG:4:250096689,186,599.789978
SEEDGWAS4639:MRG:4:250096691,256,599.789978
SEEDGWAS4640:MRG:4:250096693,NA,599.789978
SEEDGWAS4641:MRG:4:250096694,255,544.3800049
SEEDGWAS4642:MRG:4:250096695,257,599.789978
SEEDGWAS4643:MRG:4:250096699,232,599.789978
SEEDGWAS4644:MRG:4:250096700,NA,599.789978
SEEDGWAS4645:MRG:4:250096734,271,599.789978
SEEDGWAS4646:MRG:4:250096736,NA,599.789978
SEEDGWAS4647:MRG:4:250096737,274,599.789978
SEEDGWAS4648:MRG:4:250096738,282,599.789978
SEEDGWAS4649:MRG:4:250096739,460,599.789978
SEEDGWAS4650:MRG:4:250096740,331,599.789978
SEEDGWAS4651:MRG:4:250096742,418,599.789978
SEEDGWAS4652:MRG:4:250096743,377,599.789978
SEEDGWAS4653:MRG:4:250096744,180,330.2000122
SEEDGWAS4654:MRG:4:250096745,176,363.2600098
SEEDGWAS4655:MRG:4:250096746,179,264.7799988
SEEDGWAS4656:MRG:4:250096747,181,544.3800049
SEEDGWAS4657:MRG:4:250096748,261,544.3800049
SEEDGWAS4658:MRG:4:250096750,232,544.3800049
SEEDGWAS4659:MRG:4:250096751,242,544.3800049
SEEDGWAS4660:MRG:4:250096752,182,363.2600098
SEEDGWAS4661:MRG:4:250096753,203,230.1499939
SEEDGWAS4662:MRG:4:250096754,154,230.1499939
SEEDGWAS4663:MRG:4:250096756,164,363.2600098
SEEDGWAS4664:MRG:4:250096757,270,599.789978
SEEDGWAS4665:MRG:4:250096758,233,599.789978
SEEDGWAS4666:MRG:4:250096760,230,599.789978
SEEDGWAS4667:MRG:4:250096761,261,599.789978
SEEDGWAS4667:MRG:4:250096762,261,599.789978
SEEDGWAS4668:MRG:4:250096764,233,599.789978
SEEDGWAS4669:MRG:4:250096765,313,599.789978
SEEDGWAS4669:MRG:4:250096766,313,599.789978
SEEDGWAS4669:MRG:4:250096768,313,599.789978
SEEDGWAS467:MRG:4:250059232,NA,344.1400146
SEEDGWAS4670:MRG:4:250096767,NA,599.789978
SEEDGWAS4670:MRG:4:250096769,NA,599.789978
SEEDGWAS4672:MRG:4:250096770,377,599.789978
SEEDGWAS4674:MRG:4:250096772,147,330.2000122
SEEDGWAS4675:MRG:4:250096773,NA,330.2000122
SEEDGWAS4676:MRG:4:250096774,190,363.2600098
SEEDGWAS4677:MRG:4:250096775,178,544.3800049
SEEDGWAS4678:MRG:4:250096776,164,544.3800049
SEEDGWAS4679:MRG:4:250096777,NA,599.789978
SEEDGWAS4680:MRG:4:250096779,457,544.3800049
SEEDGWAS4681:MRG:4:250096780,147,330.2000122
SEEDGWAS4682:MRG:4:250096781,152,330.2000122
SEEDGWAS4684:MRG:4:250096785,274,599.789978
SEEDGWAS4685:MRG:4:250096787,213,544.3800049
SEEDGWAS4686:MRG:4:250096789,NA,363.2600098
SEEDGWAS4687:MRG:4:250096790,NA,330.2000122
SEEDGWAS4688:MRG:4:250096795,NA,363.2600098
SEEDGWAS4689:MRG:4:250096797,161,330.2000122
SEEDGWAS469:MRG:4:250059233,417,599.789978
SEEDGWAS4690:MRG:4:250096798,314,599.789978
SEEDGWAS4691:MRG:4:250096800,NA,363.2600098
SEEDGWAS4692:MRG:4:250096801,158,330.2000122
SEEDGWAS4693:MRG:4:250096802,237,544.3800049
SEEDGWAS4695:MRG:4:250096804,233,599.789978
SEEDGWAS4696:MRG:4:250096805,260,599.789978
SEEDGWAS4697:MRG:4:250096806,274,344.1400146
SEEDGWAS4698:MRG:4:250096807,230,599.789978
SEEDGWAS4699:MRG:4:250096808,330,599.789978
SEEDGWAS470:MRG:4:250059234,NA,599.789978
SEEDGWAS4700:MRG:4:250096809,398,363.2600098
SEEDGWAS4701:MRG:4:250096810,NA,363.2600098
SEEDGWAS4702:MRG:4:250096814,325,599.789978
SEEDGWAS4703:MRG:4:250096815,442,599.789978
SEEDGWAS4704:MRG:4:250096816,348,599.789978
SEEDGWAS4705:MRG:4:250096817,348,599.789978
SEEDGWAS4706:MRG:4:250096818,261,599.789978
SEEDGWAS4707:MRG:4:250096819,213,363.2600098
SEEDGWAS4708:MRG:4:250096820,NA,363.2600098
SEEDGWAS4708:MRG:4:250096821,NA,363.2600098
SEEDGWAS4709:MRG:4:250096822,348,599.789978
SEEDGWAS471:MRG:4:250059235,417,599.789978
SEEDGWAS4710:MRG:4:250096823,180,363.2600098
SEEDGWAS4711:MRG:4:250096824,180,363.2600098
SEEDGWAS4712:MRG:4:250096825,NA,599.789978
SEEDGWAS4713:MRG:4:250096827,195,363.2600098
SEEDGWAS4714:MRG:4:250096859,195,363.2600098
SEEDGWAS4715:MRG:4:250096860,NA,599.789978
SEEDGWAS4716:MRG:4:250096861,411,599.789978
SEEDGWAS4717:MRG:4:250096864,187,544.3800049
SEEDGWAS4718:MRG:4:250096865,195,363.2600098
SEEDGWAS4719:MRG:4:250096866,195,363.2600098
SEEDGWAS4720:MRG:4:250096867,195,363.2600098
SEEDGWAS4721:MRG:4:250096868,NA,599.789978
SEEDGWAS4722:MRG:4:250096872,187,544.3800049
SEEDGWAS4723:MRG:4:250096875,424,544.3800049
SEEDGWAS4724:MRG:4:250096877,221,544.3800049
SEEDGWAS4725:MRG:4:250096879,198,544.3800049
SEEDGWAS4726:MRG:4:250096880,181,68.40000153
SEEDGWAS4727:MRG:4:250096883,181,330.2000122
SEEDGWAS4728:MRG:4:250096884,181,330.2000122
SEEDGWAS4729:MRG:4:250096885,187,363.2600098
SEEDGWAS4730:MRG:4:250096886,206,330.2000122
SEEDGWAS4731:MRG:4:250096887,159,363.2600098
SEEDGWAS4732:MRG:4:250096888,253,599.789978
SEEDGWAS4733:MRG:4:250096889,247,599.789978
SEEDGWAS4734:MRG:4:250096890,268,599.789978
SEEDGWAS4735:MRG:4:250096891,348,599.789978
SEEDGWAS4736:MRG:4:250096894,NA,599.789978
SEEDGWAS4737:MRG:4:250096897,156,330.2000122
SEEDGWAS4738:MRG:4:250096899,194,330.2000122
SEEDGWAS4739:MRG:4:250096900,196,363.2600098
SEEDGWAS4740:MRG:4:250096901,229,599.789978
SEEDGWAS4741:MRG:4:250096903,159,363.2600098
SEEDGWAS4742:MRG:4:250096904,189,363.2600098
SEEDGWAS4743:MRG:4:250096906,348,599.789978
SEEDGWAS4744:MRG:4:250096907,231,599.789978
SEEDGWAS4745:MRG:4:250096909,NA,599.789978
SEEDGWAS4746:MRG:4:250096910,156,330.2000122
SEEDGWAS4747:MRG:4:250096912,NA,599.789978
SEEDGWAS4748:MRG:4:250096914,255,599.789978
SEEDGWAS4749:MRG:4:250096915,187,363.2600098
SEEDGWAS4750:MRG:4:250096916,194,363.2600098
SEEDGWAS4751:MRG:4:250096920,240,544.3800049
SEEDGWAS4751:MRG:4:250096921,240,544.3800049
SEEDGWAS4752:MRG:4:250096923,199,363.2600098
SEEDGWAS4753:MRG:4:250096925,174,363.2600098
SEEDGWAS4754:MRG:4:250096926,167,363.2600098
SEEDGWAS4755:MRG:4:250096927,315,344.1400146
SEEDGWAS4756:MRG:4:250096929,189,363.2600098
SEEDGWAS4757:MRG:4:250096930,222,363.2600098
SEEDGWAS4758:MRG:4:250096931,195,363.2600098
SEEDGWAS4759:MRG:4:250096932,161,363.2600098
SEEDGWAS476:MRG:4:250059237,175,599.789978
SEEDGWAS4760:MRG:4:250096933,167,363.2600098
SEEDGWAS4761:MRG:4:250096934,222,363.2600098
SEEDGWAS4762:MRG:4:250096935,191,363.2600098
SEEDGWAS4763:MRG:4:250096936,NA,599.789978
SEEDGWAS4764:MRG:4:250096937,236,544.3800049
SEEDGWAS4765:MRG:4:250096938,164,330.2000122
SEEDGWAS4766:MRG:4:250096939,173,363.2600098
SEEDGWAS4767:MRG:4:250096940,176,330.2000122
SEEDGWAS4768:MRG:4:250096941,176,330.2000122
SEEDGWAS4769:MRG:4:250096946,NA,599.789978
SEEDGWAS477:MRG:4:250059238,469,599.789978
SEEDGWAS4770:MRG:4:250096947,417,599.789978
SEEDGWAS4771:MRG:4:250096949,NA,363.2600098
SEEDGWAS4772:MRG:4:250096952,185,363.2600098
SEEDGWAS4773:MRG:4:250096953,241,599.789978
SEEDGWAS4774:MRG:4:250104987,177,363.2600098
SEEDGWAS4775:MRG:4:250104991,189,363.2600098
SEEDGWAS4776:MRG:4:250104992,418,599.789978
SEEDGWAS4777:MRG:4:250104993,418,599.789978
SEEDGWAS4778:MRG:4:250104995,417,599.789978
SEEDGWAS4779:MRG:4:250104998,177,363.2600098
SEEDGWAS478:MRG:4:250059239,220,190.4700012
SEEDGWAS4780:MRG:4:250104999,225,599.789978
SEEDGWAS4781:MRG:4:250105000,NA,599.789978
SEEDGWAS4782:MRG:4:250105001,417,599.789978
SEEDGWAS4783:MRG:4:250105003,286,599.789978
SEEDGWAS4784:MRG:4:250105004,193,330.2000122
SEEDGWAS4785:MRG:4:250105005,271,599.789978
SEEDGWAS4786:MRG:4:250105007,NA,599.789978
SEEDGWAS4787:MRG:4:250105008,157,363.2600098
SEEDGWAS4788:MRG:4:250105009,496,599.789978
SEEDGWAS4789:MRG:4:250105010,418,599.789978
SEEDGWAS479:MRG:4:250059271,595,162.4799957
SEEDGWAS4790:MRG:4:250105011,NA,599.789978
SEEDGWAS4791:MRG:4:250105014,417,599.789978
SEEDGWAS4792:MRG:4:250105020,NA,363.2600098
SEEDGWAS4793:MRG:4:250105021,156,330.2000122
SEEDGWAS4794:MRG:4:250105022,133,363.2600098
SEEDGWAS4795:MRG:4:250105023,181,363.2600098
SEEDGWAS4796:MRG:4:250105024,NA,363.2600098
SEEDGWAS4797:MRG:4:250105025,215,363.2600098
SEEDGWAS4798:MRG:4:250105027,152,363.2600098
SEEDGWAS4799:MRG:4:250105029,484,344.1400146
SEEDGWAS48:MRG:4:250054478,428,344.1400146
SEEDGWAS480:MRG:4:250059272,448,162.4799957
SEEDGWAS4800:MRG:4:250105031,320,599.789978
SEEDGWAS4801:MRG:4:250105032,265,599.789978
SEEDGWAS4802:MRG:4:250105033,195,363.2600098
SEEDGWAS4803:MRG:4:250105034,263,599.789978
SEEDGWAS4804:MRG:4:250105037,416,599.789978
SEEDGWAS4805:MRG:4:250105040,194,25.63999939
SEEDGWAS4806:MRG:4:250105041,124,25.63999939
SEEDGWAS4807:MRG:4:250105043,162,363.2600098
SEEDGWAS4808:MRG:4:250105044,148,330.2000122
SEEDGWAS4809:MRG:4:250105045,246,363.2600098
SEEDGWAS481:MRG:4:250059273,556,162.4799957
SEEDGWAS4810:MRG:4:250105047,171,363.2600098
SEEDGWAS4811:MRG:4:250105051,434,599.789978
SEEDGWAS4812:MRG:4:250105052,168,599.789978
SEEDGWAS4813:MRG:4:250105053,NA,599.789978
SEEDGWAS4814:MRG:4:250105054,417,599.789978
SEEDGWAS4815:MRG:4:250105055,290,599.789978
SEEDGWAS4816:MRG:4:250105057,NA,599.789978
SEEDGWAS4817:MRG:4:250105061,NA,363.2600098
SEEDGWAS4818:MRG:4:250105063,NA,599.789978
SEEDGWAS4819:MRG:4:250105068,155,330.2000122
SEEDGWAS482:MRG:4:250059274,514,599.789978
SEEDGWAS4820:MRG:4:250105070,181,330.2000122
SEEDGWAS4821:MRG:4:250105071,229,599.789978
SEEDGWAS4822:MRG:4:250105072,253,599.789978
SEEDGWAS4823:MRG:4:250105073,434,599.789978
SEEDGWAS4824:MRG:4:250105074,434,599.789978
SEEDGWAS4825:MRG:4:250105077,NA,599.789978
SEEDGWAS4826:MRG:4:250105078,144,363.2600098
SEEDGWAS4827:MRG:4:250105079,310,544.3800049
SEEDGWAS4828:MRG:4:250105080,NA,599.789978
SEEDGWAS4829:MRG:4:250105113,256,190.4700012
SEEDGWAS483:MRG:4:250059275,448,162.4799957
SEEDGWAS4830:MRG:4:250105116,138,230.1499939
SEEDGWAS4831:MRG:4:250105118,163,230.1499939
SEEDGWAS4832:MRG:4:250105119,163,230.1499939
SEEDGWAS4833:MRG:4:250105120,163,230.1499939
SEEDGWAS4834:MRG:4:250105121,163,230.1499939
SEEDGWAS4835:MRG:4:250105122,231,599.789978
SEEDGWAS4836:MRG:4:250105123,290,599.789978
SEEDGWAS4837:MRG:4:250105124,NA,599.789978
SEEDGWAS4838:MRG:4:250105125,NA,599.789978
SEEDGWAS4839:MRG:4:250105126,NA,599.789978
SEEDGWAS484:MRG:4:250059276,428,162.4799957
SEEDGWAS4840:MRG:4:250105127,417,599.789978
SEEDGWAS4841:MRG:4:250105128,88,243.5200043
SEEDGWAS4842:MRG:4:250105129,98,243.5200043
SEEDGWAS4843:MRG:4:250105130,104,243.5200043
SEEDGWAS4844:MRG:4:250105132,93,243.5200043
SEEDGWAS4845:MRG:4:250105133,96,243.5200043
SEEDGWAS4847:MRG:4:250105135,343,599.789978
SEEDGWAS4848:MRG:4:250105136,316,344.1400146
SEEDGWAS4849:MRG:4:250105137,316,344.1400146
SEEDGWAS4850:MRG:4:250105139,157,82.59999847
SEEDGWAS4851:MRG:4:250105140,154,230.1499939
SEEDGWAS4852:MRG:4:250105141,165,330.2000122
SEEDGWAS4853:MRG:4:250105145,275,363.2600098
SEEDGWAS4854:MRG:4:250105146,275,363.2600098
SEEDGWAS4855:MRG:4:250105147,275,363.2600098
SEEDGWAS4856:MRG:4:250105148,304,363.2600098
SEEDGWAS4857:MRG:4:250105150,209,363.2600098
SEEDGWAS4858:MRG:4:250105151,180,363.2600098
SEEDGWAS4859:MRG:4:250105152,180,363.2600098
SEEDGWAS486:MRG:4:250059278,270,332.6300049
SEEDGWAS4860:MRG:4:250105153,180,363.2600098
SEEDGWAS4861:MRG:4:250105155,228,363.2600098
SEEDGWAS4862:MRG:4:250105157,209,363.2600098
SEEDGWAS4863:MRG:4:250105158,166,363.2600098
SEEDGWAS4864:MRG:4:250105159,235,363.2600098
SEEDGWAS4865:MRG:4:250105160,235,363.2600098
SEEDGWAS4866:MRG:4:250105162,208,363.2600098
SEEDGWAS4867:MRG:4:250105163,135,363.2600098
SEEDGWAS4868:MRG:4:250105166,282,599.789978
SEEDGWAS4869:MRG:4:250105169,241,363.2600098
SEEDGWAS487:MRG:4:250059279,208,173.8500061
SEEDGWAS4870:MRG:4:250105171,427,344.1400146
SEEDGWAS4870:MRG:4:250105172,427,344.1400146
SEEDGWAS4871:MRG:4:250105175,373,344.1400146
SEEDGWAS4872:MRG:4:250105176,373,344.1400146
SEEDGWAS4873:MRG:4:250105177,NA,344.1400146
SEEDGWAS4874:MRG:4:250105181,274,344.1400146
SEEDGWAS4875:MRG:4:250105186,316,344.1400146
SEEDGWAS4876:MRG:4:250105187,316,344.1400146
SEEDGWAS4877:MRG:4:250105191,268,599.789978
SEEDGWAS4878:MRG:4:250105193,NA,599.789978
SEEDGWAS4879:MRG:4:250105194,320,599.789978
SEEDGWAS488:MRG:4:250059280,188,173.8500061
SEEDGWAS4880:MRG:4:250105195,198,544.3800049
SEEDGWAS4883:MRG:4:250096166,329,599.789978
SEEDGWAS4884:MRG:4:250096167,417,599.789978
SEEDGWAS4885:MRG:4:250096311,170,230.1499939
SEEDGWAS4886:MRG:4:250095971,386,363.2600098
SEEDGWAS4887:MRG:4:250095984,163,363.2600098
SEEDGWAS4889:MRG:4:250096015,507,37.13000107
SEEDGWAS489:MRG:4:250059281,202,82.59999847
SEEDGWAS4890:MRG:4:250096021,232,599.789978
SEEDGWAS4891:MRG:4:250096153,221,363.2600098
SEEDGWAS4893:MRG:4:250096763,282,599.789978
SEEDGWAS4894:MRG:4:250096908,NA,599.789978
SEEDGWAS4895:MRG:4:250105038,170,173.8500061
SEEDGWAS4896:MRG:4:250105039,170,173.8500061
SEEDGWAS4899:MRG:4:250095988,NA,363.2600098
SEEDGWAS49:MRG:4:250054479,247,344.1400146
SEEDGWAS490:MRG:4:250059282,186,374.3299866
SEEDGWAS4900:MRG:4:250095989,172,363.2600098
SEEDGWAS4901:MRG:4:250095997,172,363.2600098
SEEDGWAS4903:MRG:4:250096002,136,230.1499939
SEEDGWAS4904:MRG:4:250096005,NA,599.789978
SEEDGWAS4905:MRG:4:250096010,189,363.2600098
SEEDGWAS4906:MRG:4:250096017,163,363.2600098
SEEDGWAS4907:MRG:4:250096050,186,363.2600098
SEEDGWAS4908:MRG:4:250096098,NA,599.789978
SEEDGWAS4909:MRG:4:250096099,236,599.789978
SEEDGWAS491:MRG:4:250059283,178,374.3299866
SEEDGWAS4911:MRG:4:250096126,199,330.2000122
SEEDGWAS4912:MRG:4:250096130,348,599.789978
SEEDGWAS4914:MRG:4:250096136,304,599.789978
SEEDGWAS4915:MRG:4:250096137,NA,599.789978
SEEDGWAS4916:MRG:4:250096141,NA,599.789978
SEEDGWAS4917:MRG:4:250096142,NA,599.789978
SEEDGWAS4918:MRG:4:250096143,262,544.3800049
SEEDGWAS4919:MRG:4:250096150,391,599.789978
SEEDGWAS492:MRG:4:250059284,458,599.789978
SEEDGWAS4920:MRG:4:250096157,NA,363.2600098
SEEDGWAS4921:MRG:4:250096159,309,264.7799988
SEEDGWAS4922:MRG:4:250096160,NA,544.3800049
SEEDGWAS4923:MRG:4:250096169,181,363.2600098
SEEDGWAS4924:MRG:4:250096236,308,544.3800049
SEEDGWAS4925:MRG:4:250096241,414,544.3800049
SEEDGWAS4926:MRG:4:250096256,118,36.41999817
SEEDGWAS4927:MRG:4:250096280,168,330.2000122
SEEDGWAS4928:MRG:4:250096281,168,330.2000122
SEEDGWAS4929:MRG:4:250096292,222,363.2600098
SEEDGWAS493:MRG:4:250059285,416,599.789978
SEEDGWAS4930:MRG:4:250096304,151,363.2600098
SEEDGWAS4931:MRG:4:250096307,NA,363.2600098
SEEDGWAS4931:MRG:4:250096308,NA,363.2600098
SEEDGWAS4932:MRG:4:250096313,308,544.3800049
SEEDGWAS4933:MRG:4:250096524,189,363.2600098
SEEDGWAS4935:MRG:4:250096546,177,363.2600098
SEEDGWAS4936:MRG:4:250096550,231,363.2600098
SEEDGWAS4937:MRG:4:250096552,180,363.2600098
SEEDGWAS4938:MRG:4:250096630,178,363.2600098
SEEDGWAS4939:MRG:4:250096631,188,363.2600098
SEEDGWAS4940:MRG:4:250096643,186,544.3800049
SEEDGWAS4941:MRG:4:250096650,187,363.2600098
SEEDGWAS4942:MRG:4:250096682,178,363.2600098
SEEDGWAS4943:MRG:4:250096698,221,363.2600098
SEEDGWAS4944:MRG:4:250096782,170,363.2600098
SEEDGWAS4945:MRG:4:250096786,630,363.2600098
SEEDGWAS4946:MRG:4:250096826,443,599.789978
SEEDGWAS4947:MRG:4:250096862,180,363.2600098
SEEDGWAS4948:MRG:4:250096871,184,544.3800049
SEEDGWAS4949:MRG:4:250096874,424,544.3800049
SEEDGWAS4950:MRG:4:250096878,220,544.3800049
SEEDGWAS4951:MRG:4:250096895,443,599.789978
SEEDGWAS4952:MRG:4:250096896,NA,330.2000122
SEEDGWAS4953:MRG:4:250096924,161,363.2600098
SEEDGWAS4954:MRG:4:250104997,274,544.3800049
SEEDGWAS4955:MRG:4:250105016,274,544.3800049
SEEDGWAS4956:MRG:4:250105018,137,599.789978
SEEDGWAS4957:MRG:4:250105115,156,363.2600098
SEEDGWAS4958:MRG:4:250105131,119,132.8500061
SEEDGWAS4960:MRG:4:250095991,496,599.789978
SEEDGWAS4964:MRG:4:250096037,279,599.789978
SEEDGWAS4965:MRG:4:250096038,266,599.789978
SEEDGWAS4966:MRG:4:250096044,266,599.789978
SEEDGWAS4967:MRG:4:250096047,236,599.789978
SEEDGWAS4968:MRG:4:250096049,NA,599.789978
SEEDGWAS4971:MRG:4:250096119,154,330.2000122
SEEDGWAS4972:MRG:4:250096128,387,599.789978
SEEDGWAS4973:MRG:4:250096156,220,599.789978
SEEDGWAS4974:MRG:4:250096162,460,599.789978
SEEDGWAS4975:MRG:4:250096175,191,363.2600098
SEEDGWAS4976:MRG:4:250096176,444,363.2600098
SEEDGWAS4977:MRG:4:250096179,298,363.2600098
SEEDGWAS4978:MRG:4:250096183,486,599.789978
SEEDGWAS4980:MRG:4:250096224,401,544.3800049
SEEDGWAS4980:MRG:4:250096225,401,544.3800049
SEEDGWAS4981:MRG:4:250096230,313,544.3800049
SEEDGWAS4982:MRG:4:250096231,313,544.3800049
SEEDGWAS4983:MRG:4:250096232,226,544.3800049
SEEDGWAS4984:MRG:4:250096248,270,544.3800049
SEEDGWAS4985:MRG:4:250096253,452,544.3800049
SEEDGWAS4986:MRG:4:250096258,162,230.1499939
SEEDGWAS4986:MRG:4:250096259,162,230.1499939
SEEDGWAS4988:MRG:4:250096265,173,230.1499939
SEEDGWAS4989:MRG:4:250096276,205,230.1499939
SEEDGWAS4990:MRG:4:250096286,686,156.8399963
SEEDGWAS4991:MRG:4:250096293,186,330.2000122
SEEDGWAS4992:MRG:4:250096301,170,363.2600098
SEEDGWAS4993:MRG:4:250096316,227,599.789978
SEEDGWAS4994:MRG:4:250096353,NA,599.789978
SEEDGWAS4995:MRG:4:250096356,NA,599.789978
SEEDGWAS4996:MRG:4:250096357,NA,599.789978
SEEDGWAS4997:MRG:4:250096361,NA,599.789978
SEEDGWAS4998:MRG:4:250096362,265,599.789978
SEEDGWAS4999:MRG:4:250096363,205,599.789978
SEEDGWAS5:MRG:4:250054449,289,544.3800049
SEEDGWAS500:MRG:4:250059293,179,599.789978
SEEDGWAS5000:MRG:4:250096364,263,599.789978
SEEDGWAS5001:MRG:4:250096367,NA,599.789978
SEEDGWAS5002:MRG:4:250096369,233,599.789978
SEEDGWAS5003:MRG:4:250096380,374,599.789978
SEEDGWAS5004:MRG:4:250096383,254,599.789978
SEEDGWAS5005:MRG:4:250096386,237,599.789978
SEEDGWAS5006:MRG:4:250096387,NA,599.789978
SEEDGWAS5007:MRG:4:250096390,NA,599.789978
SEEDGWAS5008:MRG:4:250096394,NA,599.789978
