"Lines","Long","Lat","crop","n_value","log_n"
"BRIDGE_HOR_865",23.66666667,35.23305556,"barley",297,2.47275644931721
"BRIDGE_HOR_1770",23.68305556,35.23305556,"barley",323,2.5092025223311
"BRIDGE_HOR_1860",23.68305556,35.23305556,"barley",323,2.5092025223311
"BRIDGE_HOR_862",23.7,35.46,"barley",394,2.59549622182557
"BRIDGE_HOR_1172",23.73305556,37.98305556,"barley",NA,NA
"BRIDGE_HOR_1173",23.73305556,37.98305556,"barley",NA,NA
"BRIDGE_HOR_1240",23.73305556,37.98305556,"barley",NA,NA
"BRIDGE_HOR_1356",23.73305556,37.98305556,"barley",NA,NA
"BRIDGE_HOR_4403",23.73305556,37.98305556,"barley",NA,NA
"BRIDGE_HOR_864",23.73333333,35.36666667,"barley",316,2.4996870826184
"BRIDGE_HOR_1131",23.77138889,35.46444444,"barley",390,2.5910646070265
"BRIDGE_HOR_1995",23.77138889,35.46444444,"barley",390,2.5910646070265
"BRIDGE_HOR_2674",23.77138889,35.46444444,"barley",390,2.5910646070265
"BRIDGE_HOR_11319",23.8,38,"barley",NA,NA
"BRIDGE_HOR_860",23.89416667,35.44277778,"barley",376,2.57518784492766
"BRIDGE_HOR_867",23.95,35.39972222,"barley",278,2.44404479591808
"BRIDGE_HOR_868",23.95,35.39972222,"barley",278,2.44404479591808
"BRIDGE_HOR_861",23.95361111,35.48111111,"barley",327,2.51454775266029
"BRIDGE_HOR_866",24.09027778,34.84333333,"barley",334,2.52374646681156
"BRIDGE_HOR_13455",24.55444444,42.14888889,"barley",338,2.52891670027765
"BRIDGE_HOR_12833",24.64305556,35.31722222,"barley",397,2.59879050676312
"BRIDGE_HOR_13454",24.9325,42.13111111,"barley",331,2.51982799377572
"BRIDGE_HOR_1122",24.93305556,35.06638889,"barley",263,2.41995574848976
"BRIDGE_HOR_1125",24.93305556,35.06638889,"barley",263,2.41995574848976
"BRIDGE_HOR_1134",24.93305556,35.06638889,"barley",263,2.41995574848976
"BRIDGE_HOR_1135",24.93305556,35.06638889,"barley",263,2.41995574848976
"BRIDGE_HOR_1241",24.93305556,35.06638889,"barley",263,2.41995574848976
"BRIDGE_HOR_673",24.93305556,35.06638889,"barley",263,2.41995574848976
"BRIDGE_HOR_674",24.93305556,35.06638889,"barley",263,2.41995574848976
"BRIDGE_HOR_675",24.93305556,35.06638889,"barley",263,2.41995574848976
"BRIDGE_HOR_876",24.93305556,35.06638889,"barley",263,2.41995574848976
"BRIDGE_HOR_979",24.93305556,35.06638889,"barley",263,2.41995574848976
"BRIDGE_HOR_676",25.01638889,34.98305556,"barley",262,2.41830129131975
"BRIDGE_HOR_672",25.07694444,35.35,"barley",NA,NA
"BRIDGE_HOR_869",25.07694444,35.35,"barley",NA,NA
"BRIDGE_HOR_863",25.40861111,35.19388889,"barley",371,2.56937390961505
"BRIDGE_HOR_1941",25.46638889,35.28305556,"barley",NA,NA
"BRIDGE_HOR_859",25.46638889,35.28305556,"barley",NA,NA
"BRIDGE_HOR_677",25.58305556,35.18305556,"barley",411,2.61384182187607
"BRIDGE_HOR_13457",25.68555556,42.04694444,"barley",306,2.48572142648158
"BRIDGE_HOR_858",25.71638889,35.18305556,"barley",NA,NA
"BRIDGE_HOR_1378",25.72888889,35.02416667,"barley",248,2.39445168082622
"BRIDGE_HOR_856",25.72888889,35.02416667,"barley",248,2.39445168082622
"BRIDGE_HOR_980",25.72888889,35.02416667,"barley",248,2.39445168082622
"BRIDGE_HOR_671",25.75,35.01638889,"barley",244,2.38738982633873
"BRIDGE_HOR_857",25.75,35.01638889,"barley",244,2.38738982633873
"BRIDGE_HOR_13453",25.87027778,43.53805556,"barley",440,2.64345267648619
"BRIDGE_HOR_855",25.93916667,35.15972222,"barley",351,2.54530711646582
"BRIDGE_HOR_853",26.07694444,35.12277778,"barley",383,2.58319877396862
"BRIDGE_HOR_1130",26.1,35.01638889,"barley",290,2.46239799789896
"BRIDGE_HOR_850",26.10555556,35.2,"barley",NA,NA
"BRIDGE_HOR_851",26.10555556,35.2,"barley",NA,NA
"BRIDGE_HOR_852",26.10555556,35.2,"barley",NA,NA
"BRIDGE_HOR_1255",26.11194444,35.20055556,"barley",NA,NA
"BRIDGE_HOR_1257",26.13305556,35.08305556,"barley",265,2.42324587393681
"BRIDGE_HOR_846",26.14027778,34.93833333,"barley",278,2.44404479591808
"BRIDGE_HOR_1129",26.14972222,35,"barley",NA,NA
"BRIDGE_HOR_854",26.14972222,35.03305556,"barley",292,2.46538285144842
"BRIDGE_HOR_670",26.20694444,35.11138889,"barley",280,2.44715803134222
"BRIDGE_HOR_1256",26.26638889,35.26638889,"barley",298,2.47421626407626
"BRIDGE_HOR_13458",26.5125,43.36277778,"barley",390,2.5910646070265
"BRIDGE_BCC_223",27.16666667,38.41666667,"barley",NA,NA
"BRIDGE_HOR_13452",27.7975,42.82888889,"barley",NA,NA
"BRIDGE_BCC_236",29.96666667,40.15,"barley",298,2.47421626407626
"BRIDGE_BCC_55",32.31666667,30.7,"barley",269,2.42975228000241
"BRIDGE_BCC_31",33.1,34.98333333,"barley",399,2.60097289568675
"BRIDGE_BCC_50",33.83333333,31.05,"barley",128,2.10720996964787
"BRIDGE_HOR_20121",35.01666667,36.56666667,"barley",NA,NA
"BRIDGE_HOR_20135",35.01666667,36.56666667,"barley",NA,NA
"BRIDGE_HOR_8536",35.04222222,32.78027778,"barley",NA,NA
"BTR_FT226",35.22361111,31.77916667,"barley",NA,NA
"BTR_FT553",35.23333333,31.76666667,"barley",NA,NA
"BRIDGE_HOR_18466",35.63333333,31.3,"barley",174,2.2405492482826
"BRIDGE_BCC_100",35.65,32.48333333,"barley",266,2.42488163663107
"BRIDGE_HOR_13792",35.76666667,31.63333333,"barley",116,2.06445798922692
"BRIDGE_HOR_18480",35.76666667,31.25,"barley",136,2.13353890837022
"BRIDGE_HOR_18484",35.76666667,31.63333333,"barley",116,2.06445798922692
"BTR_FT549",35.8,31.71666667,"barley",NA,NA
"BRIDGE_HOR_13795",35.83333333,31.68333333,"barley",138,2.13987908640124
"BRIDGE_HOR_20145",35.83333333,31.68333333,"barley",138,2.13987908640124
"BRIDGE_BCC_98",35.85,32.55,"barley",NA,NA
"BRIDGE_BCC_253",35.88333333,40.3,"barley",289,2.46089784275655
"BRIDGE_BCC_110",36.05,34.43333333,"barley",490,2.69019608002851
"BRIDGE_BCC_203",36.0525,34.75,"barley",261,2.41664050733828
"BRIDGE_BCC_102",36.08333333,32.23333333,"barley",110,2.04139268515822
"BRIDGE_BCC_107",36.1,33.93333333,"barley",239,2.37839790094814
"BRIDGE_HOR_14097",36.75,36.75,"barley",308,2.48855071650044
"BRIDGE_HOR_14098",36.75,34.75,"barley",NA,NA
"BRIDGE_HOR_11439",36.83333333,7.666666667,"barley",NA,NA
"BRIDGE_HOR_11444",36.83333333,7.666666667,"barley",NA,NA
"BRIDGE_HOR_21542",36.88333333,34.68333333,"barley",147,2.16731733474818
"BRIDGE_HOR_21716",36.88333333,34.68333333,"barley",147,2.16731733474818
"BRIDGE_HOR_14101",37.11666667,35.93333333,"barley",156,2.19312459835446
"BRIDGE_HOR_19814",37.16666667,35.3,"barley",123,2.0899051114394
"BRIDGE_HOR_21547",37.16666667,37.3,"barley",362,2.55870857053317
"BTR_FT525",37.99027778,37.02944444,"barley",NA,NA
"BRIDGE_HOR_20123",38.25,36.88333333,"barley",283,2.45178643552429
"BRIDGE_HOR_20129",38.25,36.88333333,"barley",283,2.45178643552429
"BRIDGE_HOR_21597",38.4,35.8,"barley",117,2.06818586174616
"BRIDGE_HOR_21581",38.56666667,36.76666667,"barley",216,2.33445375115093
"BRIDGE_BCC_244",38.78333333,37.15,"barley",NA,NA
"BRIDGE_HOR_13809",38.78333333,35.75,"barley",123,2.0899051114394
"BRIDGE_HOR_18455",38.78333333,35.7,"barley",110,2.04139268515822
"BRIDGE_HOR_18456",38.78333333,35.75,"barley",123,2.0899051114394
"BRIDGE_HOR_18468",38.78333333,35.88333333,"barley",NA,NA
"BRIDGE_HOR_18472",38.78333333,35.7,"barley",110,2.04139268515822
"BRIDGE_HOR_20122",38.78333333,35.88333333,"barley",NA,NA
"BRIDGE_HOR_14112",39.06666667,36.38333333,"barley",176,2.24551266781415
"BRIDGE_HOR_21600",39.06666667,36.38333333,"barley",176,2.24551266781415
"BRIDGE_HOR_21556",39.11666667,35.93333333,"barley",133,2.12385164096709
"BRIDGE_HOR_21546",39.15,36.06666667,"barley",145,2.16136800223497
"BRIDGE_HOR_21571",39.15,36.06666667,"barley",145,2.16136800223497
"BRIDGE_BCC_189",39.20833333,36.15,"barley",149,2.17318626841227
"BRIDGE_HOR_19788",39.21666667,36.15,"barley",149,2.17318626841227
"BRIDGE_HOR_21559",39.23333333,36.15,"barley",143,2.15533603746506
"BRIDGE_HOR_21560",39.23333333,36.15,"barley",143,2.15533603746506
"BRIDGE_HOR_14121",39.28333333,36.4,"barley",129,2.11058971029925
"BRIDGE_HOR_21553",39.28333333,36.4,"barley",129,2.11058971029925
"BRIDGE_HOR_19786",39.4,35.8,"barley",131,2.11727129565576
"BRIDGE_HOR_19789",39.45,36.45,"barley",143,2.15533603746506
"BRIDGE_HOR_19818",39.45,36.45,"barley",143,2.15533603746506
"BRIDGE_HOR_20155",39.95,36.73333333,"barley",192,2.28330122870355
"BRIDGE_HOR_21570",39.95,36.73333333,"barley",192,2.28330122870355
"BRIDGE_HOR_14108",40.08333333,36.83333333,"barley",230,2.36172783601759
"BRIDGE_HOR_21582",40.08333333,36.83333333,"barley",230,2.36172783601759
"BRIDGE_BCC_212",40.56666667,34.9,"barley",121,2.08278537031645
"BTR_FT555",41.16666667,39.18333333,"barley",379,2.57863920996807
"BRIDGE_HOR_9608",42.58305556,43.04972222,"barley",703,2.84695532501982
"BRIDGE_HOR_9607",42.59694444,43.02833333,"barley",717,2.8555191556678
"BRIDGE_HOR_10357",42.61638889,43,"barley",652,2.81424759573192
"BRIDGE_HOR_9614",42.61638889,43,"barley",652,2.81424759573192
"BRIDGE_HOR_9615",42.61638889,43,"barley",652,2.81424759573192
"BRIDGE_HOR_9606",42.62333333,43.07166667,"barley",649,2.81224469680037
"BRIDGE_HOR_9613",42.62416667,43.005,"barley",652,2.81424759573192
"BRIDGE_HOR_9616",42.73722222,43.055,"barley",724,2.85973856619715
"BRIDGE_HOR_9617",42.73722222,43.055,"barley",724,2.85973856619715
"BRIDGE_HOR_9609",42.80944444,43.05083333,"barley",541,2.73319726510657
"BRIDGE_HOR_9816",42.825,42.08444444,"barley",NA,NA
"BRIDGE_HOR_9610",42.86638889,43.04972222,"barley",620,2.79239168949825
"BRIDGE_HOR_10889",42.87694444,41.61861111,"barley",406,2.60852603357719
"BRIDGE_HOR_10887",42.99611111,41.72277778,"barley",597,2.77597433112937
"BRIDGE_HOR_10989",42.99611111,41.72277778,"barley",597,2.77597433112937
"BRIDGE_HOR_10358",43.01055556,42.90722222,"barley",725,2.86033800657099
"BRIDGE_HOR_10359",43.01055556,42.90722222,"barley",725,2.86033800657099
"BRIDGE_HOR_9621",43.01055556,42.90722222,"barley",725,2.86033800657099
"BRIDGE_HOR_9867",43.01055556,42.90722222,"barley",725,2.86033800657099
"BRIDGE_HOR_9868",43.01055556,42.90722222,"barley",725,2.86033800657099
"BRIDGE_HOR_10360",43.01638889,42.91638889,"barley",671,2.82672252016899
"BRIDGE_HOR_9622",43.01638889,42.91638889,"barley",671,2.82672252016899
"BRIDGE_HOR_9623",43.01638889,42.91638889,"barley",671,2.82672252016899
"BRIDGE_HOR_9624",43.01638889,42.91638889,"barley",671,2.82672252016899
"BRIDGE_HOR_9625",43.01638889,42.91638889,"barley",671,2.82672252016899
"BRIDGE_HOR_9869",43.01638889,42.91638889,"barley",671,2.82672252016899
"BRIDGE_HOR_9870",43.01638889,42.91638889,"barley",671,2.82672252016899
"BRIDGE_HOR_10361",43.02611111,42.91388889,"barley",671,2.82672252016899
"BRIDGE_HOR_10464",43.02611111,42.91388889,"barley",671,2.82672252016899
"BRIDGE_HOR_10465",43.02611111,42.91388889,"barley",671,2.82672252016899
"BRIDGE_HOR_10466",43.02611111,42.91388889,"barley",671,2.82672252016899
"BRIDGE_HOR_10467",43.02611111,42.91388889,"barley",671,2.82672252016899
"BRIDGE_HOR_9626",43.02611111,42.91388889,"barley",671,2.82672252016899
"BRIDGE_HOR_9628",43.02611111,42.91388889,"barley",671,2.82672252016899
"BRIDGE_HOR_9629",43.02611111,42.91388889,"barley",671,2.82672252016899
"BRIDGE_HOR_9871",43.02611111,42.91388889,"barley",671,2.82672252016899
"BRIDGE_BCC_252",43.1,40.61666667,"barley",363,2.55990662503611
"BRIDGE_HOR_9630",43.10055556,42.46166667,"barley",705,2.8481891169914
"BRIDGE_HOR_10974",43.43694444,41.35666667,"barley",NA,NA
"BRIDGE_BCC_91",43.46666667,36.45,"barley",238,2.37657695705651
"BRIDGE_HOR_10971",43.48305556,41.31638889,"barley",NA,NA
"BRIDGE_HOR_10546",43.50138889,41.85666667,"barley",597,2.77597433112937
"BRIDGE_HOR_10972",43.59138889,41.25972222,"barley",NA,NA
"BRIDGE_HOR_10973",43.59138889,41.25972222,"barley",NA,NA
"BRIDGE_HOR_17837",43.7,16.18333333,"barley",227,2.35602585719312
"BRIDGE_HOR_18848",43.7,16.03333333,"barley",199,2.29885307640971
"BRIDGE_HOR_10970",43.76861111,42.23861111,"barley",419,2.6222140229663
"BRIDGE_HOR_20183",43.95,15.66666667,"barley",130,2.11394335230684
"BRIDGE_HOR_17774",44.01666667,13.58333333,"barley",NA,NA
"BRIDGE_HOR_10885",44.17444444,41.82861111,"barley",426,2.62940959910272
"BRIDGE_HOR_10886",44.17444444,41.82861111,"barley",426,2.62940959910272
"BTR_FT414",44.21,15.36,"barley",NA,NA
"BTR_FT539",44.28333333,37.57166667,"barley",427,2.63042787502502
"BRIDGE_HOR_10883",44.33305556,41.83305556,"barley",572,2.75739602879302
"BRIDGE_HOR_10884",44.33305556,41.83305556,"barley",572,2.75739602879302
"BRIDGE_HOR_7499",44.33333333,35.41666667,"barley",146,2.16435285578444
"BRIDGE_HOR_10879",44.37777778,41.69277778,"barley",499,2.69810054562339
"BRIDGE_HOR_10880",44.37777778,41.69277778,"barley",499,2.69810054562339
"BRIDGE_HOR_10881",44.42388889,41.91583333,"barley",NA,NA
"BRIDGE_HOR_10882",44.42388889,41.91583333,"barley",NA,NA
"BRIDGE_BCC_89",44.45,31.96666667,"barley",98,1.9912260756925
"BRIDGE_HOR_10878",44.45888889,41.54388889,"barley",356,2.55144999797288
"BRIDGE_BCC_87",44.5,36.48333333,"barley",370,2.568201724067
"BRIDGE_HOR_10705",44.65027778,42.65083333,"barley",544,2.73559889969818
"BRIDGE_BCC_96",44.66666667,32.28333333,"barley",125,2.09691001300806
"BRIDGE_HOR_10590",44.68972222,42.085,"barley",NA,NA
"BRIDGE_HOR_4265",44.75,39.66666667,"barley",186,2.26951294421792
"BRIDGE_HOR_8480",44.78416667,41.7175,"barley",NA,NA
"BRIDGE_HOR_8273",44.83333333,41.63805556,"barley",331,2.51982799377572
"BRIDGE_HOR_8274",44.83333333,41.63805556,"barley",331,2.51982799377572
"BRIDGE_HOR_10591",44.86416667,42.07055556,"barley",448,2.65127801399814
"BRIDGE_HOR_10648",44.95,42.54972222,"barley",720,2.85733249643127
"BRIDGE_HOR_10647",44.95305556,42.5475,"barley",720,2.85733249643127
"BRIDGE_HOR_10646",45,42.53305556,"barley",833,2.92064500140679
"BRIDGE_HOR_10644",45.08027778,42.55194444,"barley",550,2.74036268949424
"BRIDGE_HOR_10645",45.08027778,42.55194444,"barley",550,2.74036268949424
"BRIDGE_HOR_10643",45.10222222,42.63083333,"barley",748,2.87390159786446
"BRIDGE_HOR_10775",45.12583333,42.54111111,"barley",566,2.75281643118827
"BRIDGE_HOR_10641",45.14972222,42.64305556,"barley",607,2.78318869107526
"BRIDGE_HOR_10742",45.14972222,42.64305556,"barley",607,2.78318869107526
"BRIDGE_HOR_10777",45.18694444,42.57305556,"barley",524,2.71933128698373
"BRIDGE_HOR_10820",45.2075,42.03083333,"barley",NA,NA
"BRIDGE_HOR_10821",45.2075,42.03083333,"barley",NA,NA
"BRIDGE_HOR_10822",45.2075,42.03083333,"barley",NA,NA
"BRIDGE_HOR_10640",45.21861111,42.5825,"barley",657,2.81756536955978
"BRIDGE_HOR_10642",45.24222222,42.57916667,"barley",563,2.75050839485135
"BRIDGE_HOR_10819",45.32694444,41.72555556,"barley",NA,NA
"BRIDGE_HOR_10824",45.3475,42.1,"barley",475,2.67669360962487
"BRIDGE_HOR_10823",45.47916667,42.05055556,"barley",387,2.58771096501891
"BRIDGE_HOR_10758",45.58305556,42.35111111,"barley",584,2.7664128471124
"BRIDGE_HOR_10894",45.58305556,42.35111111,"barley",584,2.7664128471124
"BRIDGE_HOR_10746",45.6,42.45,"barley",658,2.81822589361396
"BRIDGE_HOR_10747",45.6,42.45,"barley",658,2.81822589361396
"BRIDGE_HOR_10748",45.6,42.45,"barley",658,2.81822589361396
"BRIDGE_HOR_10749",45.6,42.45,"barley",658,2.81822589361396
"BRIDGE_HOR_10750",45.625,42.37,"barley",602,2.77959649125782
"BRIDGE_HOR_10751",45.625,42.37,"barley",602,2.77959649125782
"BRIDGE_HOR_10754",45.68916667,42.39166667,"barley",629,2.79865064544527
"BRIDGE_HOR_10892",45.71972222,42.40805556,"barley",681,2.83314711191279
"BRIDGE_HOR_10895",45.71972222,42.40805556,"barley",681,2.83314711191279
"BRIDGE_HOR_10969",45.97805556,41.48888889,"barley",404,2.6063813651106
"BRIDGE_HOR_11197",45.97805556,41.48888889,"barley",404,2.6063813651106
"BRIDGE_BCC_67",46.3,38.08333333,"barley",NA,NA
"BRIDGE_BCC_185",46.73333333,24.65,"barley",NA,NA
"BRIDGE_BCC_28",46.73333333,39.75,"barley",526,2.72098574415374
"BRIDGE_HOR_2841",46.78333333,37.63333333,"barley",234,2.36921585741014
"BRIDGE_HOR_2842",46.78333333,37.63333333,"barley",234,2.36921585741014
"BRIDGE_HOR_2843",46.78333333,37.63333333,"barley",234,2.36921585741014
"BRIDGE_HOR_2844",46.78333333,37.63333333,"barley",234,2.36921585741014
"BRIDGE_HOR_2845",46.78333333,37.63333333,"barley",234,2.36921585741014
"BRIDGE_HOR_2846",46.78333333,37.63333333,"barley",234,2.36921585741014
"BRIDGE_HOR_2847",46.78333333,37.63333333,"barley",234,2.36921585741014
"BRIDGE_HOR_2848",46.78333333,37.63333333,"barley",234,2.36921585741014
"BRIDGE_HOR_2849",46.78333333,37.63333333,"barley",234,2.36921585741014
"BRIDGE_HOR_2850",46.78333333,37.63333333,"barley",234,2.36921585741014
"BRIDGE_HOR_2851",46.78333333,38.65,"barley",387,2.58771096501891
"BRIDGE_HOR_2852",46.78333333,38.65,"barley",387,2.58771096501891
"BRIDGE_HOR_2853",46.78333333,38.65,"barley",387,2.58771096501891
"BRIDGE_HOR_2854",46.78333333,38.65,"barley",387,2.58771096501891
"BRIDGE_HOR_2855",46.78333333,38.65,"barley",387,2.58771096501891
"BRIDGE_HOR_2856",46.78333333,38.65,"barley",387,2.58771096501891
"BRIDGE_BCC_82",47.66666667,35.23333333,"barley",295,2.46982201597816
"BRIDGE_HOR_3520",47.8,34.58333333,"barley",307,2.48713837547719
"BRIDGE_HOR_2771",47.8,34.58333333,"barley",307,2.48713837547719
"BRIDGE_HOR_2774",47.8,37.63333333,"barley",239,2.37839790094814
"BRIDGE_HOR_2775",47.8,37.63333333,"barley",239,2.37839790094814
"BRIDGE_HOR_2776",47.8,37.63333333,"barley",239,2.37839790094814
"BRIDGE_HOR_2777",47.8,37.63333333,"barley",239,2.37839790094814
"BRIDGE_HOR_2779",47.8,37.63333333,"barley",239,2.37839790094814
"BRIDGE_HOR_2780",47.8,37.63333333,"barley",239,2.37839790094814
"BRIDGE_HOR_2781",47.8,37.63333333,"barley",239,2.37839790094814
"BRIDGE_HOR_2790",47.8,37.63333333,"barley",239,2.37839790094814
"BRIDGE_HOR_2791",47.8,37.63333333,"barley",239,2.37839790094814
"BRIDGE_HOR_2824",47.8,34.58333333,"barley",307,2.48713837547719
"BRIDGE_HOR_2825",47.8,34.58333333,"barley",307,2.48713837547719
"BRIDGE_HOR_4261",48.81666667,31.53333333,"barley",187,2.2718416065365
"BRIDGE_HOR_2502",48.81666667,31.53333333,"barley",187,2.2718416065365
"BRIDGE_HOR_2770",48.81666667,35.6,"barley",228,2.35793484700045
"BRIDGE_HOR_2772",48.81666667,31.53333333,"barley",187,2.2718416065365
"BRIDGE_HOR_2773",48.81666667,31.53333333,"barley",187,2.2718416065365
"BRIDGE_HOR_2796",48.81666667,32.55,"barley",292,2.46538285144842
"BRIDGE_HOR_2797",48.81666667,32.55,"barley",292,2.46538285144842
"BRIDGE_HOR_2798",48.81666667,32.55,"barley",292,2.46538285144842
"BRIDGE_HOR_2799",48.81666667,31.53333333,"barley",187,2.2718416065365
"BRIDGE_HOR_2800",48.81666667,31.53333333,"barley",187,2.2718416065365
"BRIDGE_HOR_2814",48.81666667,35.6,"barley",228,2.35793484700045
"BRIDGE_HOR_2815",48.81666667,35.6,"barley",228,2.35793484700045
"BRIDGE_HOR_2816",48.81666667,35.6,"barley",228,2.35793484700045
"BRIDGE_HOR_2817",48.81666667,35.6,"barley",228,2.35793484700045
"BRIDGE_HOR_2818",48.81666667,35.6,"barley",228,2.35793484700045
"BRIDGE_HOR_2819",48.81666667,35.6,"barley",228,2.35793484700045
"BRIDGE_HOR_2820",48.81666667,35.6,"barley",228,2.35793484700045
"BRIDGE_HOR_2821",48.81666667,35.6,"barley",228,2.35793484700045
"BRIDGE_HOR_2822",48.81666667,35.6,"barley",228,2.35793484700045
"BRIDGE_HOR_2823",48.81666667,35.6,"barley",228,2.35793484700045
"BRIDGE_HOR_2827",48.81666667,34.58333333,"barley",190,2.27875360095283
"BRIDGE_HOR_2828",48.81666667,34.58333333,"barley",190,2.27875360095283
"BRIDGE_HOR_2829",48.81666667,34.58333333,"barley",190,2.27875360095283
"BRIDGE_HOR_2830",48.81666667,34.58333333,"barley",190,2.27875360095283
"BRIDGE_HOR_2831",48.81666667,34.58333333,"barley",190,2.27875360095283
"BRIDGE_HOR_2832",48.81666667,34.58333333,"barley",190,2.27875360095283
"BRIDGE_HOR_2833",48.81666667,34.58333333,"barley",190,2.27875360095283
"BRIDGE_HOR_2834",48.81666667,34.58333333,"barley",190,2.27875360095283
"BRIDGE_HOR_2837",48.81666667,31.53333333,"barley",187,2.2718416065365
"BRIDGE_HOR_2838",48.81666667,31.53333333,"barley",187,2.2718416065365
"BRIDGE_HOR_2839",48.81666667,31.53333333,"barley",187,2.2718416065365
"BRIDGE_HOR_2881",48.81666667,34.58333333,"barley",190,2.27875360095283
"BRIDGE_HOR_4262",49.83333333,30.51666667,"barley",156,2.19312459835446
"BRIDGE_HOR_4264",49.83333333,32.55,"barley",264,2.42160392686983
"BRIDGE_HOR_2768",49.83333333,31.53333333,"barley",230,2.36172783601759
"BRIDGE_HOR_2788",49.83333333,31.53333333,"barley",230,2.36172783601759
"BRIDGE_HOR_2789",49.83333333,32.55,"barley",264,2.42160392686983
"BRIDGE_HOR_2794",49.83333333,31.53333333,"barley",230,2.36172783601759
"BRIDGE_HOR_2795",49.83333333,32.55,"barley",264,2.42160392686983
"BRIDGE_HOR_2857",49.83333333,36.61666667,"barley",280,2.44715803134222
"BRIDGE_HOR_2858",49.83333333,36.61666667,"barley",280,2.44715803134222
"BRIDGE_HOR_3908",50.85,33.56666667,"barley",116,2.06445798922692
"BRIDGE_HOR_4263",50.85,30.51666667,"barley",308,2.48855071650044
"BRIDGE_HOR_2792",50.85,30.51666667,"barley",308,2.48855071650044
"BRIDGE_HOR_2793",50.85,30.51666667,"barley",308,2.48855071650044
"BRIDGE_HOR_2803",50.85,32.55,"barley",196,2.29225607135648
"BRIDGE_HOR_2804",50.85,32.55,"barley",196,2.29225607135648
"BRIDGE_HOR_2807",50.85,32.55,"barley",196,2.29225607135648
"BRIDGE_HOR_2808",50.85,33.56666667,"barley",116,2.06445798922692
"BRIDGE_HOR_2810",50.85,33.56666667,"barley",116,2.06445798922692
"BRIDGE_HOR_2811",50.85,33.56666667,"barley",116,2.06445798922692
"BRIDGE_HOR_3298",50.85,32.55,"barley",196,2.29225607135648
"BRIDGE_HOR_2785",51.86666667,35.6,"barley",161,2.20682587603185
"BRIDGE_HOR_2786",51.86666667,35.6,"barley",161,2.20682587603185
"BRIDGE_HOR_2787",51.86666667,36.61666667,"barley",NA,NA
"BRIDGE_HOR_2801",51.86666667,35.6,"barley",161,2.20682587603185
"BRIDGE_HOR_2805",51.86666667,33.56666667,"barley",87,1.93951925261862
"BRIDGE_HOR_2806",51.86666667,32.55,"barley",193,2.28555730900777
"BRIDGE_HOR_2812",51.86666667,36.61666667,"barley",NA,NA
"BRIDGE_HOR_2813",51.86666667,35.6,"barley",161,2.20682587603185
"BRIDGE_HOR_2859",51.86666667,36.61666667,"barley",NA,NA
"BRIDGE_HOR_2872",51.86666667,35.6,"barley",161,2.20682587603185
"BRIDGE_HOR_2873",51.86666667,35.6,"barley",161,2.20682587603185
"BRIDGE_HOR_2874",51.86666667,35.6,"barley",161,2.20682587603185
"BRIDGE_HOR_2880",54.91666667,36.61666667,"barley",276,2.44090908206522
"BRIDGE_HOR_2870",55.93333333,36.61666667,"barley",158,2.19865708695442
"BRIDGE_HOR_2871",55.93333333,36.61666667,"barley",158,2.19865708695442
"BRIDGE_BCC_165",56.33333333,23.5,"barley",97,1.98677173426624
"BRIDGE_BCC_163",56.5,24.5,"barley",59,1.77085201164214
"BRIDGE_BCC_1494",57.16666667,50.28305556,"barley",NA,NA
"BRIDGE_BCC_61",58.96666667,29,"barley",58,1.76342799356294
"BRIDGE_HOR_2782",58.98333333,37.63333333,"barley",195,2.29003461136252
"BRIDGE_HOR_2784",58.98333333,37.63333333,"barley",195,2.29003461136252
"BRIDGE_HOR_2860",58.98333333,36.61666667,"barley",292,2.46538285144842
"BRIDGE_HOR_2862",58.98333333,36.61666667,"barley",292,2.46538285144842
"BRIDGE_HOR_2863",58.98333333,36.61666667,"barley",292,2.46538285144842
"BRIDGE_HOR_2864",58.98333333,36.61666667,"barley",292,2.46538285144842
"BRIDGE_HOR_2865",58.98333333,36.61666667,"barley",292,2.46538285144842
"BRIDGE_HOR_2866",58.98333333,36.61666667,"barley",292,2.46538285144842
"BRIDGE_HOR_2867",58.98333333,37.63333333,"barley",195,2.29003461136252
"BRIDGE_HOR_2868",58.98333333,37.63333333,"barley",195,2.29003461136252
"BRIDGE_BCC_65",59.66666667,31.76666667,"barley",116,2.06445798922692
"BTR_FT523",60.15,41.6,"barley",NA,NA
"BRIDGE_BCC_178",67,29.98333333,"barley",92,1.96378782734556
"BTR_FT554",68.66666667,37.33333333,"barley",222,2.34635297445064
"BRIDGE_HOR_7700",71.68333333,36.01666667,"barley",288,2.45939248775923
"BRIDGE_HOR_7701",71.73333333,35.85,"barley",375,2.57403126772772
"BRIDGE_HOR_7702",71.76666667,35.46666667,"barley",410,2.61278385671974
"BRIDGE_HOR_7703",71.78333333,35.53333333,"barley",288,2.45939248775923
"BRIDGE_HOR_7695",71.8,35.9,"barley",234,2.36921585741014
"BRIDGE_BCC_175",71.83333333,35.36666667,"barley",481,2.68214507637383
"BRIDGE_HOR_7696",71.9,35.91666667,"barley",249,2.39619934709574
"BRIDGE_HOR_7699",71.95,35.93333333,"barley",238,2.37657695705651
"BRIDGE_HOR_7698",71.98333333,35.96666667,"barley",292,2.46538285144842
"BRIDGE_HOR_7697",72.01666667,36,"barley",241,2.38201704257487
