"Lines","Long","Lat","crop","aridity_index_raw","aridity_index"
"BRIDGE_HOR_676",25.01638889,34.98305556,"barley",4049,0.4049
"BRIDGE_HOR_672",25.07694444,35.35,"barley",0,0
"BRIDGE_HOR_869",25.07694444,35.35,"barley",0,0
"BRIDGE_HOR_863",25.40861111,35.19388889,"barley",6092,0.6092
"BRIDGE_HOR_1941",25.46638889,35.28305556,"barley",3136,0.3136
"BRIDGE_HOR_859",25.46638889,35.28305556,"barley",3136,0.3136
"BRIDGE_HOR_677",25.58305556,35.18305556,"barley",6260,0.626
"BRIDGE_HOR_13457",25.68555556,42.04694444,"barley",4538,0.4538
"BRIDGE_HOR_858",25.71638889,35.18305556,"barley",0,0
"BRIDGE_HOR_1378",25.72888889,35.02416667,"barley",2826,0.2826
"BRIDGE_HOR_856",25.72888889,35.02416667,"barley",2826,0.2826
"BRIDGE_HOR_980",25.72888889,35.02416667,"barley",2826,0.2826
"BRIDGE_HOR_671",25.75,35.01638889,"barley",2695,0.2695
"BRIDGE_HOR_857",25.75,35.01638889,"barley",2695,0.2695
"BRIDGE_HOR_13453",25.87027778,43.53805556,"barley",5032,0.5032
"BRIDGE_HOR_855",25.93916667,35.15972222,"barley",3632,0.3632
"BRIDGE_HOR_853",26.07694444,35.12277778,"barley",3582,0.3582
"BRIDGE_HOR_1130",26.1,35.01638889,"barley",2999,0.2999
"BRIDGE_HOR_850",26.10555556,35.2,"barley",2913,0.2913
"BRIDGE_HOR_851",26.10555556,35.2,"barley",2913,0.2913
"BRIDGE_HOR_852",26.10555556,35.2,"barley",2913,0.2913
"BRIDGE_HOR_1255",26.11194444,35.20055556,"barley",0,0
"BRIDGE_HOR_1257",26.13305556,35.08305556,"barley",4258,0.4258
"BRIDGE_HOR_846",26.14027778,34.93833333,"barley",2959,0.2959
"BRIDGE_HOR_1129",26.14972222,35,"barley",0,0
"BRIDGE_HOR_854",26.14972222,35.03305556,"barley",3607,0.3607
"BRIDGE_HOR_670",26.20694444,35.11138889,"barley",3859,0.3859
"BRIDGE_HOR_1256",26.26638889,35.26638889,"barley",2902,0.2902
"BRIDGE_HOR_13458",26.5125,43.36277778,"barley",5007,0.5007
"BRIDGE_BCC_223",27.16666667,38.41666667,"barley",3783,0.3783
"BRIDGE_HOR_13452",27.7975,42.82888889,"barley",4831,0.4831
"BRIDGE_BCC_236",29.96666667,40.15,"barley",3539,0.3539
"BRIDGE_BCC_55",32.31666667,30.7,"barley",210,0.021
"BRIDGE_BCC_31",33.1,34.98333333,"barley",3772,0.3772
"BRIDGE_BCC_50",33.83333333,31.05,"barley",703,0.0703
"BRIDGE_HOR_20121",35.01666667,36.56666667,"barley",0,0
"BRIDGE_HOR_20135",35.01666667,36.56666667,"barley",0,0
"BRIDGE_HOR_8536",35.04222222,32.78027778,"barley",3107,0.3107
"BTR_FT226",35.22361111,31.77916667,"barley",2324,0.2324
"BTR_FT553",35.23333333,31.76666667,"barley",2098,0.2098
"BRIDGE_HOR_18466",35.63333333,31.3,"barley",868,0.0868
"BRIDGE_BCC_100",35.65,32.48333333,"barley",2100,0.21
"BRIDGE_HOR_13792",35.76666667,31.63333333,"barley",1422,0.1422
"BRIDGE_HOR_18480",35.76666667,31.25,"barley",1614,0.1614
"BRIDGE_HOR_18484",35.76666667,31.63333333,"barley",1422,0.1422
"BTR_FT549",35.8,31.71666667,"barley",1539,0.1539
"BRIDGE_HOR_13795",35.83333333,31.68333333,"barley",1452,0.1452
"BRIDGE_HOR_20145",35.83333333,31.68333333,"barley",1452,0.1452
"BRIDGE_BCC_98",35.85,32.55,"barley",2122,0.2122
"BRIDGE_BCC_253",35.88333333,40.3,"barley",3231,0.3231
"BRIDGE_BCC_110",36.05,34.43333333,"barley",5061,0.5061
"BRIDGE_BCC_203",36.0525,34.75,"barley",5008,0.5008
"BRIDGE_BCC_102",36.08333333,32.23333333,"barley",1090,0.109
"BRIDGE_BCC_107",36.1,33.93333333,"barley",3040,0.304
"BRIDGE_HOR_14097",36.75,36.75,"barley",3592,0.3592
"BRIDGE_HOR_14098",36.75,34.75,"barley",1913,0.1913
"BRIDGE_HOR_11439",36.83333333,7.666666667,"barley",9124,0.9124
"BRIDGE_HOR_11444",36.83333333,7.666666667,"barley",9124,0.9124
"BRIDGE_HOR_21542",36.88333333,34.68333333,"barley",1412,0.1412
"BRIDGE_HOR_21716",36.88333333,34.68333333,"barley",1412,0.1412
"BRIDGE_HOR_14101",37.11666667,35.93333333,"barley",1439,0.1439
"BRIDGE_HOR_19814",37.16666667,35.3,"barley",1189,0.1189
"BRIDGE_HOR_21547",37.16666667,37.3,"barley",3301,0.3301
"BTR_FT525",37.99027778,37.02944444,"barley",1957,0.1957
"BRIDGE_HOR_20123",38.25,36.88333333,"barley",1900,0.19
"BRIDGE_HOR_20129",38.25,36.88333333,"barley",1900,0.19
"BRIDGE_HOR_21597",38.4,35.8,"barley",821,0.0821
"BRIDGE_HOR_21581",38.56666667,36.76666667,"barley",1695,0.1695
"BRIDGE_BCC_244",38.78333333,37.15,"barley",2142,0.2142
"BRIDGE_HOR_13809",38.78333333,35.75,"barley",727,0.0727
"BRIDGE_HOR_18455",38.78333333,35.7,"barley",737,0.0737
"BRIDGE_HOR_18456",38.78333333,35.75,"barley",727,0.0727
"BRIDGE_HOR_18468",38.78333333,35.88333333,"barley",755,0.0755
"BRIDGE_HOR_18472",38.78333333,35.7,"barley",737,0.0737
"BRIDGE_HOR_20122",38.78333333,35.88333333,"barley",755,0.0755
"BRIDGE_HOR_14112",39.06666667,36.38333333,"barley",1174,0.1174
"BRIDGE_HOR_21600",39.06666667,36.38333333,"barley",1174,0.1174
"BRIDGE_HOR_21556",39.11666667,35.93333333,"barley",766,0.0766
"BRIDGE_HOR_21546",39.15,36.06666667,"barley",866,0.0866
"BRIDGE_HOR_21571",39.15,36.06666667,"barley",866,0.0866
"BRIDGE_BCC_189",39.20833333,36.15,"barley",971,0.0971
"BRIDGE_HOR_19788",39.21666667,36.15,"barley",973,0.0973
"BRIDGE_HOR_21559",39.23333333,36.15,"barley",972,0.0972
"BRIDGE_HOR_21560",39.23333333,36.15,"barley",972,0.0972
"BRIDGE_HOR_14121",39.28333333,36.4,"barley",1256,0.1256
"BRIDGE_HOR_21553",39.28333333,36.4,"barley",1256,0.1256
"BRIDGE_HOR_19786",39.4,35.8,"barley",731,0.0731
"BRIDGE_HOR_19789",39.45,36.45,"barley",1297,0.1297
"BRIDGE_HOR_19818",39.45,36.45,"barley",1297,0.1297
"BRIDGE_HOR_20155",39.95,36.73333333,"barley",1596,0.1596
"BRIDGE_HOR_21570",39.95,36.73333333,"barley",1596,0.1596
"BRIDGE_HOR_14108",40.08333333,36.83333333,"barley",1614,0.1614
"BRIDGE_HOR_21582",40.08333333,36.83333333,"barley",1614,0.1614
"BRIDGE_BCC_212",40.56666667,34.9,"barley",577,0.0577
"BTR_FT555",41.16666667,39.18333333,"barley",5253,0.5253
"BRIDGE_HOR_9608",42.58305556,43.04972222,"barley",12061,1.2061
"BRIDGE_HOR_9607",42.59694444,43.02833333,"barley",11465,1.1465
"BRIDGE_HOR_10357",42.61638889,43,"barley",11277,1.1277
"BRIDGE_HOR_9614",42.61638889,43,"barley",11277,1.1277
"BRIDGE_HOR_9615",42.61638889,43,"barley",11277,1.1277
"BRIDGE_HOR_9606",42.62333333,43.07166667,"barley",12204,1.2204
"BRIDGE_HOR_9613",42.62416667,43.005,"barley",11206,1.1206
"BRIDGE_HOR_9616",42.73722222,43.055,"barley",11223,1.1223
"BRIDGE_HOR_9617",42.73722222,43.055,"barley",11223,1.1223
"BRIDGE_HOR_9609",42.80944444,43.05083333,"barley",11619,1.1619
"BRIDGE_HOR_9816",42.825,42.08444444,"barley",11454,1.1454
"BRIDGE_HOR_9610",42.86638889,43.04972222,"barley",11428,1.1428
"BRIDGE_HOR_10889",42.87694444,41.61861111,"barley",4947,0.4947
"BRIDGE_HOR_10887",42.99611111,41.72277778,"barley",5823,0.5823
"BRIDGE_HOR_10989",42.99611111,41.72277778,"barley",5823,0.5823
"BRIDGE_HOR_10358",43.01055556,42.90722222,"barley",13332,1.3332
"BRIDGE_HOR_10359",43.01055556,42.90722222,"barley",13332,1.3332
"BRIDGE_HOR_9621",43.01055556,42.90722222,"barley",13332,1.3332
"BRIDGE_HOR_9867",43.01055556,42.90722222,"barley",13332,1.3332
"BRIDGE_HOR_9868",43.01055556,42.90722222,"barley",13332,1.3332
"BRIDGE_HOR_10360",43.01638889,42.91638889,"barley",13637,1.3637
"BRIDGE_HOR_9622",43.01638889,42.91638889,"barley",13637,1.3637
"BRIDGE_HOR_9623",43.01638889,42.91638889,"barley",13637,1.3637
"BRIDGE_HOR_9624",43.01638889,42.91638889,"barley",13637,1.3637
"BRIDGE_HOR_9625",43.01638889,42.91638889,"barley",13637,1.3637
"BRIDGE_HOR_9869",43.01638889,42.91638889,"barley",13637,1.3637
"BRIDGE_HOR_9870",43.01638889,42.91638889,"barley",13637,1.3637
"BRIDGE_HOR_10361",43.02611111,42.91388889,"barley",13561,1.3561
"BRIDGE_HOR_10464",43.02611111,42.91388889,"barley",13561,1.3561
"BRIDGE_HOR_10465",43.02611111,42.91388889,"barley",13561,1.3561
"BRIDGE_HOR_10466",43.02611111,42.91388889,"barley",13561,1.3561
"BRIDGE_HOR_10467",43.02611111,42.91388889,"barley",13561,1.3561
"BRIDGE_HOR_9626",43.02611111,42.91388889,"barley",13561,1.3561
"BRIDGE_HOR_9628",43.02611111,42.91388889,"barley",13561,1.3561
"BRIDGE_HOR_9629",43.02611111,42.91388889,"barley",13561,1.3561
"BRIDGE_HOR_9871",43.02611111,42.91388889,"barley",13561,1.3561
"BRIDGE_BCC_252",43.1,40.61666667,"barley",3899,0.3899
"BRIDGE_HOR_9630",43.10055556,42.46166667,"barley",11180,1.118
"BRIDGE_HOR_10974",43.43694444,41.35666667,"barley",5378,0.5378
"BRIDGE_BCC_91",43.46666667,36.45,"barley",2769,0.2769
"BRIDGE_HOR_10971",43.48305556,41.31638889,"barley",5669,0.5669
"BRIDGE_HOR_10546",43.50138889,41.85666667,"barley",8824,0.8824
"BRIDGE_HOR_10972",43.59138889,41.25972222,"barley",6470,0.647
"BRIDGE_HOR_10973",43.59138889,41.25972222,"barley",6470,0.647
"BRIDGE_HOR_17837",43.7,16.18333333,"barley",807,0.0807
"BRIDGE_HOR_18848",43.7,16.03333333,"barley",454,0.0454
"BRIDGE_HOR_10970",43.76861111,42.23861111,"barley",7648,0.7648
"BRIDGE_HOR_20183",43.95,15.66666667,"barley",941,0.0941
"BRIDGE_HOR_17774",44.01666667,13.58333333,"barley",1728,0.1728
"BRIDGE_HOR_10885",44.17444444,41.82861111,"barley",6445,0.6445
"BRIDGE_HOR_10886",44.17444444,41.82861111,"barley",6445,0.6445
"BTR_FT414",44.21,15.36,"barley",1113,0.1113
"BTR_FT539",44.28333333,37.57166667,"barley",4512,0.4512
"BRIDGE_HOR_10883",44.33305556,41.83305556,"barley",7766,0.7766
"BRIDGE_HOR_10884",44.33305556,41.83305556,"barley",7766,0.7766
"BRIDGE_HOR_7499",44.33333333,35.41666667,"barley",1279,0.1279
"BRIDGE_HOR_10879",44.37777778,41.69277778,"barley",6500,0.65
"BRIDGE_HOR_10880",44.37777778,41.69277778,"barley",6500,0.65
"BRIDGE_HOR_10881",44.42388889,41.91583333,"barley",4530,0.453
"BRIDGE_HOR_10882",44.42388889,41.91583333,"barley",4530,0.453
"BRIDGE_BCC_89",44.45,31.96666667,"barley",274,0.0274
"BRIDGE_HOR_10878",44.45888889,41.54388889,"barley",6388,0.6388
"BRIDGE_BCC_87",44.5,36.48333333,"barley",4005,0.4005
"BRIDGE_HOR_10705",44.65027778,42.65083333,"barley",10617,1.0617
"BRIDGE_BCC_96",44.66666667,32.28333333,"barley",354,0.0354
"BRIDGE_HOR_10590",44.68972222,42.085,"barley",5866,0.5866
"BRIDGE_HOR_4265",44.75,39.66666667,"barley",1724,0.1724
"BRIDGE_HOR_8480",44.78416667,41.7175,"barley",4414,0.4414
"BRIDGE_HOR_8273",44.83333333,41.63805556,"barley",4332,0.4332
"BRIDGE_HOR_8274",44.83333333,41.63805556,"barley",4332,0.4332
"BRIDGE_HOR_10591",44.86416667,42.07055556,"barley",7209,0.7209
"BRIDGE_HOR_10648",44.95,42.54972222,"barley",10195,1.0195
"BRIDGE_HOR_10647",44.95305556,42.5475,"barley",10195,1.0195
"BRIDGE_HOR_10646",45,42.53305556,"barley",10391,1.0391
"BRIDGE_HOR_10644",45.08027778,42.55194444,"barley",11384,1.1384
"BRIDGE_HOR_10645",45.08027778,42.55194444,"barley",11384,1.1384
"BRIDGE_HOR_10643",45.10222222,42.63083333,"barley",11075,1.1075
"BRIDGE_HOR_10775",45.12583333,42.54111111,"barley",11872,1.1872
"BRIDGE_HOR_10641",45.14972222,42.64305556,"barley",8674,0.8674
"BRIDGE_HOR_10742",45.14972222,42.64305556,"barley",8674,0.8674
"BRIDGE_HOR_10777",45.18694444,42.57305556,"barley",9614,0.9614
"BRIDGE_HOR_10820",45.2075,42.03083333,"barley",6223,0.6223
"BRIDGE_HOR_10821",45.2075,42.03083333,"barley",6223,0.6223
"BRIDGE_HOR_10822",45.2075,42.03083333,"barley",6223,0.6223
"BRIDGE_HOR_10640",45.21861111,42.5825,"barley",9837,0.9837
"BRIDGE_HOR_10642",45.24222222,42.57916667,"barley",11752,1.1752
"BRIDGE_HOR_10819",45.32694444,41.72555556,"barley",5623,0.5623
"BRIDGE_HOR_10824",45.3475,42.1,"barley",6248,0.6248
"BRIDGE_HOR_10823",45.47916667,42.05055556,"barley",5986,0.5986
"BRIDGE_HOR_10758",45.58305556,42.35111111,"barley",9482,0.9482
"BRIDGE_HOR_10894",45.58305556,42.35111111,"barley",9482,0.9482
"BRIDGE_HOR_10746",45.6,42.45,"barley",9971,0.9971
"BRIDGE_HOR_10747",45.6,42.45,"barley",9971,0.9971
"BRIDGE_HOR_10748",45.6,42.45,"barley",9971,0.9971
"BRIDGE_HOR_10749",45.6,42.45,"barley",9971,0.9971
"BRIDGE_HOR_10750",45.625,42.37,"barley",7980,0.798
"BRIDGE_HOR_10751",45.625,42.37,"barley",7980,0.798
"BRIDGE_HOR_10754",45.68916667,42.39166667,"barley",8880,0.888
"BRIDGE_HOR_10892",45.71972222,42.40805556,"barley",7889,0.7889
"BRIDGE_HOR_10895",45.71972222,42.40805556,"barley",7889,0.7889
"BRIDGE_HOR_10969",45.97805556,41.48888889,"barley",5388,0.5388
"BRIDGE_HOR_11197",45.97805556,41.48888889,"barley",5388,0.5388
"BRIDGE_BCC_67",46.3,38.08333333,"barley",1763,0.1763
"BRIDGE_BCC_185",46.73333333,24.65,"barley",404,0.0404
"BRIDGE_BCC_28",46.73333333,39.75,"barley",5258,0.5258
"BRIDGE_HOR_2841",46.78333333,37.63333333,"barley",1954,0.1954
"BRIDGE_HOR_2842",46.78333333,37.63333333,"barley",1954,0.1954
"BRIDGE_HOR_2843",46.78333333,37.63333333,"barley",1954,0.1954
"BRIDGE_HOR_2844",46.78333333,37.63333333,"barley",1954,0.1954
"BRIDGE_HOR_2845",46.78333333,37.63333333,"barley",1954,0.1954
"BRIDGE_HOR_2846",46.78333333,37.63333333,"barley",1954,0.1954
"BRIDGE_HOR_2847",46.78333333,37.63333333,"barley",1954,0.1954
"BRIDGE_HOR_2848",46.78333333,37.63333333,"barley",1954,0.1954
"BRIDGE_HOR_2849",46.78333333,37.63333333,"barley",1954,0.1954
"BRIDGE_HOR_2850",46.78333333,37.63333333,"barley",1954,0.1954
"BRIDGE_HOR_2851",46.78333333,38.65,"barley",2775,0.2775
"BRIDGE_HOR_2852",46.78333333,38.65,"barley",2775,0.2775
"BRIDGE_HOR_2853",46.78333333,38.65,"barley",2775,0.2775
"BRIDGE_HOR_2854",46.78333333,38.65,"barley",2775,0.2775
"BRIDGE_HOR_2855",46.78333333,38.65,"barley",2775,0.2775
"BRIDGE_HOR_2856",46.78333333,38.65,"barley",2775,0.2775
"BRIDGE_BCC_82",47.66666667,35.23333333,"barley",2249,0.2249
"BRIDGE_HOR_3520",47.8,34.58333333,"barley",2245,0.2245
"BRIDGE_HOR_2771",47.8,34.58333333,"barley",2245,0.2245
"BRIDGE_HOR_2774",47.8,37.63333333,"barley",1843,0.1843
"BRIDGE_HOR_2775",47.8,37.63333333,"barley",1843,0.1843
"BRIDGE_HOR_2776",47.8,37.63333333,"barley",1843,0.1843
"BRIDGE_HOR_2777",47.8,37.63333333,"barley",1843,0.1843
"BRIDGE_HOR_2779",47.8,37.63333333,"barley",1843,0.1843
"BRIDGE_HOR_2780",47.8,37.63333333,"barley",1843,0.1843
"BRIDGE_HOR_2781",47.8,37.63333333,"barley",1843,0.1843
"BRIDGE_HOR_2790",47.8,37.63333333,"barley",1843,0.1843
"BRIDGE_HOR_2791",47.8,37.63333333,"barley",1843,0.1843
"BRIDGE_HOR_2824",47.8,34.58333333,"barley",2245,0.2245
"BRIDGE_HOR_2825",47.8,34.58333333,"barley",2245,0.2245
"BRIDGE_HOR_4261",48.81666667,31.53333333,"barley",1056,0.1056
"BRIDGE_HOR_2502",48.81666667,31.53333333,"barley",1056,0.1056
"BRIDGE_HOR_2770",48.81666667,35.6,"barley",1805,0.1805
"BRIDGE_HOR_2772",48.81666667,31.53333333,"barley",1056,0.1056
"BRIDGE_HOR_2773",48.81666667,31.53333333,"barley",1056,0.1056
"BRIDGE_HOR_2796",48.81666667,32.55,"barley",1652,0.1652
"BRIDGE_HOR_2797",48.81666667,32.55,"barley",1652,0.1652
"BRIDGE_HOR_2798",48.81666667,32.55,"barley",1652,0.1652
"BRIDGE_HOR_2799",48.81666667,31.53333333,"barley",1056,0.1056
"BRIDGE_HOR_2800",48.81666667,31.53333333,"barley",1056,0.1056
"BRIDGE_HOR_2814",48.81666667,35.6,"barley",1805,0.1805
"BRIDGE_HOR_2815",48.81666667,35.6,"barley",1805,0.1805
"BRIDGE_HOR_2816",48.81666667,35.6,"barley",1805,0.1805
"BRIDGE_HOR_2817",48.81666667,35.6,"barley",1805,0.1805
"BRIDGE_HOR_2818",48.81666667,35.6,"barley",1805,0.1805
"BRIDGE_HOR_2819",48.81666667,35.6,"barley",1805,0.1805
"BRIDGE_HOR_2820",48.81666667,35.6,"barley",1805,0.1805
"BRIDGE_HOR_2821",48.81666667,35.6,"barley",1805,0.1805
"BRIDGE_HOR_2822",48.81666667,35.6,"barley",1805,0.1805
"BRIDGE_HOR_2823",48.81666667,35.6,"barley",1805,0.1805
"BRIDGE_HOR_2827",48.81666667,34.58333333,"barley",1597,0.1597
"BRIDGE_HOR_2828",48.81666667,34.58333333,"barley",1597,0.1597
"BRIDGE_HOR_2829",48.81666667,34.58333333,"barley",1597,0.1597
"BRIDGE_HOR_2830",48.81666667,34.58333333,"barley",1597,0.1597
"BRIDGE_HOR_2831",48.81666667,34.58333333,"barley",1597,0.1597
"BRIDGE_HOR_2832",48.81666667,34.58333333,"barley",1597,0.1597
"BRIDGE_HOR_2833",48.81666667,34.58333333,"barley",1597,0.1597
"BRIDGE_HOR_2834",48.81666667,34.58333333,"barley",1597,0.1597
"BRIDGE_HOR_2837",48.81666667,31.53333333,"barley",1056,0.1056
"BRIDGE_HOR_2838",48.81666667,31.53333333,"barley",1056,0.1056
"BRIDGE_HOR_2839",48.81666667,31.53333333,"barley",1056,0.1056
"BRIDGE_HOR_2881",48.81666667,34.58333333,"barley",1597,0.1597
"BRIDGE_HOR_4262",49.83333333,30.51666667,"barley",1007,0.1007
"BRIDGE_HOR_4264",49.83333333,32.55,"barley",1682,0.1682
"BRIDGE_HOR_2768",49.83333333,31.53333333,"barley",1371,0.1371
"BRIDGE_HOR_2788",49.83333333,31.53333333,"barley",1371,0.1371
"BRIDGE_HOR_2789",49.83333333,32.55,"barley",1682,0.1682
"BRIDGE_HOR_2794",49.83333333,31.53333333,"barley",1371,0.1371
"BRIDGE_HOR_2795",49.83333333,32.55,"barley",1682,0.1682
"BRIDGE_HOR_2857",49.83333333,36.61666667,"barley",2833,0.2833
"BRIDGE_HOR_2858",49.83333333,36.61666667,"barley",2833,0.2833
"BRIDGE_HOR_3908",50.85,33.56666667,"barley",907,0.0907
"BRIDGE_HOR_4263",50.85,30.51666667,"barley",1264,0.1264
"BRIDGE_HOR_2792",50.85,30.51666667,"barley",1264,0.1264
"BRIDGE_HOR_2793",50.85,30.51666667,"barley",1264,0.1264
"BRIDGE_HOR_2803",50.85,32.55,"barley",1310,0.131
"BRIDGE_HOR_2804",50.85,32.55,"barley",1310,0.131
"BRIDGE_HOR_2807",50.85,32.55,"barley",1310,0.131
"BRIDGE_HOR_2808",50.85,33.56666667,"barley",907,0.0907
"BRIDGE_HOR_2810",50.85,33.56666667,"barley",907,0.0907
"BRIDGE_HOR_2811",50.85,33.56666667,"barley",907,0.0907
"BRIDGE_HOR_3298",50.85,32.55,"barley",1310,0.131
"BRIDGE_HOR_2785",51.86666667,35.6,"barley",968,0.0968
"BRIDGE_HOR_2786",51.86666667,35.6,"barley",968,0.0968
"BRIDGE_HOR_2787",51.86666667,36.61666667,"barley",8665,0.8665
"BRIDGE_HOR_2801",51.86666667,35.6,"barley",968,0.0968
"BRIDGE_HOR_2805",51.86666667,33.56666667,"barley",643,0.0643
"BRIDGE_HOR_2806",51.86666667,32.55,"barley",655,0.0655
"BRIDGE_HOR_2812",51.86666667,36.61666667,"barley",8665,0.8665
"BRIDGE_HOR_2813",51.86666667,35.6,"barley",968,0.0968
"BRIDGE_HOR_2859",51.86666667,36.61666667,"barley",8665,0.8665
"BRIDGE_HOR_2872",51.86666667,35.6,"barley",968,0.0968
"BRIDGE_HOR_2873",51.86666667,35.6,"barley",968,0.0968
"BRIDGE_HOR_2874",51.86666667,35.6,"barley",968,0.0968
"BRIDGE_HOR_2880",54.91666667,36.61666667,"barley",1159,0.1159
"BRIDGE_HOR_2870",55.93333333,36.61666667,"barley",1309,0.1309
"BRIDGE_HOR_2871",55.93333333,36.61666667,"barley",1309,0.1309
"BRIDGE_BCC_165",56.33333333,23.5,"barley",440,0.044
"BRIDGE_BCC_163",56.5,24.5,"barley",399,0.0399
"BRIDGE_BCC_1494",57.16666667,50.28305556,"barley",2652,0.2652
"BRIDGE_BCC_61",58.96666667,29,"barley",492,0.0492
"BRIDGE_HOR_2782",58.98333333,37.63333333,"barley",1784,0.1784
"BRIDGE_HOR_2784",58.98333333,37.63333333,"barley",1784,0.1784
"BRIDGE_HOR_2860",58.98333333,36.61666667,"barley",2153,0.2153
"BRIDGE_HOR_2862",58.98333333,36.61666667,"barley",2153,0.2153
"BRIDGE_HOR_2863",58.98333333,36.61666667,"barley",2153,0.2153
"BRIDGE_HOR_2864",58.98333333,36.61666667,"barley",2153,0.2153
"BRIDGE_HOR_2865",58.98333333,36.61666667,"barley",2153,0.2153
"BRIDGE_HOR_2866",58.98333333,36.61666667,"barley",2153,0.2153
"BRIDGE_HOR_2867",58.98333333,37.63333333,"barley",1784,0.1784
"BRIDGE_HOR_2868",58.98333333,37.63333333,"barley",1784,0.1784
"BRIDGE_BCC_65",59.66666667,31.76666667,"barley",561,0.0561
"BTR_FT523",60.15,41.6,"barley",534,0.0534
"BRIDGE_BCC_178",67,29.98333333,"barley",890,0.089
"BTR_FT554",68.66666667,37.33333333,"barley",1262,0.1262
"BRIDGE_HOR_7700",71.68333333,36.01666667,"barley",2240,0.224
"BRIDGE_HOR_7701",71.73333333,35.85,"barley",2681,0.2681
"BRIDGE_HOR_7702",71.76666667,35.46666667,"barley",3431,0.3431
"BRIDGE_HOR_7703",71.78333333,35.53333333,"barley",3250,0.325
"BRIDGE_HOR_7695",71.8,35.9,"barley",2409,0.2409
"BRIDGE_BCC_175",71.83333333,35.36666667,"barley",6613,0.6613
"BRIDGE_HOR_7696",71.9,35.91666667,"barley",2618,0.2618
"BRIDGE_HOR_7699",71.95,35.93333333,"barley",2159,0.2159
"BRIDGE_HOR_7698",71.98333333,35.96666667,"barley",2018,0.2018
"BRIDGE_HOR_7697",72.01666667,36,"barley",2039,0.2039
"BRIDGE_HOR_7588",72.68333333,36.16666667,"barley",2124,0.2124
"BRIDGE_HOR_7589",72.68333333,36.16666667,"barley",2124,0.2124
"BRIDGE_HOR_7591",72.76666667,36.16666667,"barley",2624,0.2624
"BRIDGE_HOR_7594",72.91666667,36.16666667,"barley",1693,0.1693
"BRIDGE_HOR_7564",73.1,36.25,"barley",3321,0.3321
"BRIDGE_HOR_7585",73.1,36.16666667,"barley",1378,0.1378
"BRIDGE_HOR_7586",73.13333333,36.16666667,"barley",1336,0.1336
"BRIDGE_HOR_7583",73.18333333,36.16666667,"barley",1734,0.1734
"BRIDGE_HOR_7562",73.2,36.21666667,"barley",2756,0.2756
"BRIDGE_HOR_7563",73.2,36.21666667,"barley",2756,0.2756
"BRIDGE_HOR_7627",73.23333333,36.13333333,"barley",3572,0.3572
"BRIDGE_HOR_7628",73.23333333,36.13333333,"barley",3572,0.3572
"BRIDGE_HOR_7629",73.23333333,36.13333333,"barley",3572,0.3572
"BRIDGE_HOR_7559",73.26666667,36.18333333,"barley",1603,0.1603
"BRIDGE_HOR_7560",73.26666667,36.18333333,"barley",1603,0.1603
"BRIDGE_HOR_7571",73.28333333,36.4,"barley",1053,0.1053
"BRIDGE_HOR_7572",73.28333333,36.4,"barley",1053,0.1053
"BRIDGE_HOR_7581",73.28333333,36.2,"barley",1858,0.1858
"BRIDGE_HOR_7566",73.33333333,36.38333333,"barley",922,0.0922
"BRIDGE_HOR_7567",73.33333333,36.38333333,"barley",922,0.0922
"BRIDGE_HOR_7569",73.35,36.4,"barley",913,0.0913
"BRIDGE_HOR_7568",73.36666667,36.46666667,"barley",887,0.0887
"BRIDGE_HOR_7576",73.38333333,36.43333333,"barley",896,0.0896
"BRIDGE_HOR_7601",73.4,36.1,"barley",3734,0.3734
"BRIDGE_HOR_7578",73.41666667,36.26666667,"barley",1288,0.1288
"BRIDGE_HOR_7579",73.41666667,36.26666667,"barley",1288,0.1288
"BRIDGE_HOR_7580",73.45,36.23333333,"barley",975,0.0975
"BRIDGE_HOR_7598",73.78333333,36.28333333,"barley",926,0.0926
"BRIDGE_HOR_7599",73.78333333,36.28333333,"barley",926,0.0926
"BRIDGE_HOR_7545",74.05,35.2,"barley",5232,0.5232
"BRIDGE_HOR_7602",74.05,36.08333333,"barley",963,0.0963
"BRIDGE_HOR_7603",74.05,36.08333333,"barley",963,0.0963
"BRIDGE_HOR_7706",74.05,35.2,"barley",5232,0.5232
"BRIDGE_HOR_8466",74.05,35.2,"barley",5232,0.5232
"BRIDGE_HOR_7605",74.13333333,36.05,"barley",972,0.0972
"BRIDGE_HOR_7556",74.3,36.03333333,"barley",824,0.0824
"BRIDGE_HOR_7625",74.53333333,35.76666667,"barley",2218,0.2218
"BRIDGE_HOR_7626",74.53333333,35.76666667,"barley",2218,0.2218
"BRIDGE_HOR_7606",74.63333333,35.63333333,"barley",1343,0.1343
"BRIDGE_HOR_7550",74.65,36.33333333,"barley",1101,0.1101
"BRIDGE_HOR_7620",74.71666667,35.05,"barley",5501,0.5501
"BRIDGE_HOR_7621",74.71666667,35.05,"barley",5501,0.5501
"BRIDGE_HOR_7546",74.73333333,36.26666667,"barley",1197,0.1197
"BRIDGE_HOR_7547",74.73333333,36.26666667,"barley",1197,0.1197
"BRIDGE_HOR_7630",74.73333333,35.83333333,"barley",1197,0.1197
"BRIDGE_HOR_7548",74.75,36.25,"barley",1160,0.116
"BRIDGE_HOR_7549",74.75,36.25,"barley",1160,0.116
"BRIDGE_HOR_7624",74.75,35.5,"barley",3203,0.3203
"BRIDGE_HOR_7608",74.8,35.45,"barley",3231,0.3231
