Taxa,GEO3,ISO3,lon,lat
IS30853.D1EYBACXX.1.250138038,Central Africa,CMR,13.97000027,8.829999924
IS30855.D1EYBACXX.1.250138039,Central Africa,CMR,13.23999977,8.470000267
IS30858.D1EYBACXX.1.250138040,Central Africa,CMR,14.75,7.829999924
IS30860.D1EYBACXX.1.250138041,Central Africa,CMR,15.39000034,7.829999924
IS30864.D1EYBACXX.1.250138042,Central Africa,CMR,14.82999992,7.170000076
IS30867.D1EYBACXX.1.250138043,Central Africa,CMR,14.18999958,7.329999924
IS30868.D1EYBACXX.1.250138044,Central Africa,CMR,13.5,7.5
IS31043.MRG.4.250047642,Eastern Africa,UGA,33.33000183,3.349999905
IS31179.B064FABXX.1.250010013,Eastern Africa,UGA,34.29999924,1.049999952
IS31186.MRG.4.250047643,Eastern Africa,UGA,33.54999924,1.799999952
IS31195.B064FABXX.1.250010025,Eastern Africa,UGA,34.06999969,1.700000048
IS31202.B064FABXX.1.250009940,Eastern Africa,UGA,33.09000015,0.589999974
IS3127.C1AB3ACXX.7.250137274,South Asia,AFG,67.106626,36.707529
IS31299.B064FABXX.1.250009980,Eastern Africa,UGA,29.93000031,-0.99000001
IS31446.MRG.4.250047644,Eastern Africa,UGA,30.25,0.129999995
IS31533.B064FABXX.1.250009958,Eastern Africa,BDI,30.76000023,-3.059999943
IS31557.MRG.4.250047645,Eastern Africa,BDI,30.04000092,-3.980000019
IS31559.70MUKAAXX.1.250006419,Eastern Africa,BDI,29.97999954,-2.349999905
IS31666.D1EYBACXX.1.250138045,Central Africa,COD,13.1166658,-5.1000004
IS31706.MRG.4.250047648,Arabian Peninsula,YEM,44.09000015,13.47999954
IS31714.MRG.4.250047649,Arabian Peninsula,YEM,44.20000076,14.42000008
IS31852.B064FABXX.1.250009990,Arabian Peninsula,YEM,44.47000122,13.44999981
IS31861.B064FABXX.1.250010002,Arabian Peninsula,YEM,44.52000046,13.59000015
IS31869.D1EYBACXX.1.250138047,Arabian Peninsula,YEM,48.43999863,14.47999954
IS31965.D1EYBACXX.1.250138048,Arabian Peninsula,YEM,43.09000015,16.12000084
IS32050.B064FABXX.1.250010014,Arabian Peninsula,YEM,43.33000183,15.28999996
IS32087.B064FABXX.1.250010026,Arabian Peninsula,YEM,44.45999908,13.43999958
IS32092.B064FABXX.1.250009977,Arabian Peninsula,YEM,49.24000168,16.04000092
IS32150.D1EYBACXX.1.250138050,Arabian Peninsula,YEM,44.09000015,16.36000061
IS32245.MRG.4.250047650,Arabian Peninsula,YEM,44.18999863,14.52000046
IS32262.D1EYBACXX.1.250138051,Arabian Peninsula,YEM,48.34000015,15.14999962
IS32337.D1EYBACXX.1.250138052,South Asia,IND,85.26000214,21.68000031
IS32349.MRG.4.250047651,South Asia,IND,82.45999908,19.53000069
IS32357.D1EYBACXX.1.250138053,South Asia,IND,82.79000092,20.5
IS32370.D1EYBACXX.1.250138054,South Asia,IND,84.30000305,20.82999992
IS32373.D1EYBACXX.1.250138055,South Asia,IND,83.98999786,21.46999931
IS32401.D1EYBACXX.1.250138056,South Asia,IND,85.36000061,24
IS32404.D1EYBACXX.1.250138057,South Asia,IND,86.83000183,23.94000053
IS32405.D1EYBACXX.1.250138058,South Asia,IND,87.25,24.27000046
IS32420.D1EYBACXX.1.250138059,South Asia,IND,84.25,24.27000046
IS32425.D1EYBACXX.1.250138060,South Asia,IND,85.18000031,26.37999916
IS32426.D1EYBACXX.1.250138061,South Asia,IND,86.91000366,24.87999916
IS32439.MRG.4.250047652,South Asia,IND,86.47000122,25.37999916
IS32449.D1EYBACXX.1.250138062,South Asia,IND,83.36000061,24.40999985
IS32454.B064FABXX.1.250009959,South Asia,IND,85.41000366,24.82999992
IS32459.D1EYBACXX.1.250138063,South Asia,IND,84.37000275,24.75
IS32461.D1EYBACXX.1.250138064,South Asia,IND,83.19000244,23.12000084
IS32471.D1EYBACXX.1.250138065,South Asia,IND,81.77999878,22.75
IS32475.D1EYBACXX.1.250138066,South Asia,IND,83.20999908,22.47999954
IS32506.D1EYBACXX.1.250138067,South Asia,IND,81.38999939,17.79999924
IS32569.70MUKAAXX.1.250006400,Eastern Africa,SOM,44.08000183,2.789999962
IS32571.D1EYBACXX.1.250138068,Eastern Africa,SOM,44.84000015,2.99000001
IS32685.D1EYBACXX.1.250138069,Eastern Africa,SOM,45.49000168,3.890000105
IS32754.MRG.4.250047697,Eastern Africa,SOM,45.11999893,2.140000105
IS32986.B064FABXX.1.250009969,Southern Africa,TZA,34.74000168,-4.820000172
IS33023.MRG.4.250047654,Southern Africa,TZA,32.81999969,-5.019999981
IS33173.B064FABXX.1.250009991,Central Africa,CMR,14.38000011,12.38000011
IS33178.B064FABXX.1.250010003,Central Africa,CMR,14.38000011,10.51000023
IS33209.B064FABXX.1.250010015,Central Africa,CMR,14.65999985,10.78999996
IS33242.D1EYBACXX.1.250138070,Central Africa,CMR,15.43999958,10
IS33261.70MUKAAXX.1.250006427,Central Africa,CMR,14.60999966,10.06999969
IS33716.D1EYBACXX.1.250138071,South Asia,IND,76.69000244,17.82999992
IS33844.MRG.4.250047659,South Asia,IND,75.90000153,17.67000008
IS33861.D1EYBACXX.1.250138072,South Asia,IND,75.08999634,17.37000084
IS33973.D1EYBACXX.1.250138073,South Asia,IND,78.90000153,13.64999962
IS33984.D1EYBACXX.1.250138074,South Asia,IND,78.18000031,14.01000023
IS34008.D1EYBACXX.1.250138075,South Asia,IND,78.30999756,15.22999954
IS34017.D1EYBACXX.1.250138076,South Asia,IND,74.81999969,22.95999908
IS34029.D1EYBACXX.1.250138077,South Asia,IND,74.55999756,22.40999985
IS34035.D1EYBACXX.1.250138078,South Asia,IND,75.77999878,23.17000008
IS34067.D1EYBACXX.1.250138079,South Asia,IND,76.01000214,23.70000076
IS34083.D1EYBACXX.1.250138080,South Asia,IND,75.06999969,24.05999947
IS34139.D1EYBACXX.1.250138081,South Asia,IND,75.68000031,21.76000023
IS34150.D1EYBACXX.1.250138082,South Asia,IND,76.34999847,21.82999992
IS34219.D1EYBACXX.1.250138083,South Asia,IND,82.95999908,18.56999969
IS34226.D1EYBACXX.1.250138084,Southern Africa,ZWE,27.87999916,-21.28000069
IS3443.70MUKAAXX.1.250006462,North Africa,SDN,30.44000053,10.5
IS3457.C1AB3ACXX.7.250137275,North Africa,SDS,33.40000153,4.110000134
IS34778.D1EYBACXX.1.250138085,Central Africa,CAF,14.77000046,5.170000076
IS34781.D1EYBACXX.1.250138086,Central Africa,CAF,14.82999992,5.849999905
IS34814.D1EYBACXX.1.250138087,Central Africa,CAF,16.37999916,6.670000076
IS34840.D1EYBACXX.1.250138088,Central Africa,CAF,16.17000008,7.28000021
IS34851.D1EYBACXX.1.250138089,Central Africa,CAF,15.64000034,6.980000019
IS34860.D1EYBACXX.1.250138090,Central Africa,CAF,16.72999954,7.369999886
IS34895.D1EYBACXX.1.250138091,Central Africa,CAF,20.69000053,5.659999847
IS34901.D1EYBACXX.1.250138092,Central Africa,CAF,17.55999947,6.5
IS34906.D1EYBACXX.1.250138093,Central Africa,CAF,17.54999924,5.78000021
IS34908.D1EYBACXX.1.250138094,Central Africa,CAF,17.64999962,5.260000229
IS34909.D1EYBACXX.1.250138095,Central Africa,CAF,18.40999985,6.03000021
IS34913.D1EYBACXX.1.250138096,Central Africa,CAF,18.28000069,6.510000229
IS34928.D1EYBACXX.1.250138097,Central Africa,CAF,18.29000092,7.309999943
IS34938.D1EYBACXX.1.250138098,Central Africa,CAF,19.17000008,6.369999886
IS34939.D1EYBACXX.1.250138099,Central Africa,CAF,18.82999992,7.21999979
IS34947.D1EYBACXX.1.250138100,Central Africa,CAF,19.79999924,6.659999847
IS34954.D1EYBACXX.1.250138101,Central Africa,CAF,22.64999962,8.409999847
IS34965.D1EYBACXX.1.250138260,Central Africa,CAF,20.18000031,7.550000191
IS34976.D1EYBACXX.1.250138261,Central Africa,COD,18.67000008,4.329999924
IS3507.70MUKAAXX.1.250006474,North Africa,SDN,30.44000053,10.5
IS3511.628P7AAXX.7.250007043,North Africa,SDN,30.01000023,11.25
IS35170.D1EYBACXX.1.250138262,Southern Africa,BWA,27.21999931,-20.84000015
IS35214.D1EYBACXX.1.250138263,South Asia,PAK,73.66000366,30.67000008
IS35215.D1EYBACXX.1.250138264,South Asia,PAK,73.05999756,30.28000069
IS35218.D1EYBACXX.1.250138265,South Asia,PAK,73.23999786,29.73999977
IS35222.D1EYBACXX.1.250138266,South Asia,PAK,72.84999847,29.19000053
IS35225.D1EYBACXX.1.250138267,South Asia,PAK,71.66999817,29.38999939
IS35229.D1EYBACXX.1.250138268,South Asia,PAK,65.94000244,28.68000031
IS35230.D1EYBACXX.1.250138269,South Asia,PAK,69.94000244,28.68000031
IS35231.D1EYBACXX.1.250138270,South Asia,PAK,70.31999969,29.10000038
IS35239.D1EYBACXX.1.250138271,South Asia,PAK,70.29000092,29.98999977
IS35240.D1EYBACXX.1.250138272,South Asia,PAK,70.58000183,30.62999916
IS35244.D1EYBACXX.1.250138273,South Asia,PAK,71.22000122,31.17000008
IS35246.D1EYBACXX.1.250138274,South Asia,PAK,71.90000153,31.87999916
IS35250.D1EYBACXX.1.250138275,South Asia,PAK,72.84999847,32.93000031
IS35254.D1EYBACXX.1.250138276,South Asia,PAK,72.26000214,33.24000168
IS35255.D1EYBACXX.1.250138277,South Asia,PAK,73.04000092,33.59999847
IS35427.D1EYBACXX.1.250138278,Eastern Africa,UGA,31.79999924,1.100000024
IS35471.D1EYBACXX.1.250138279,Southern Africa,NAM,25.11000061,-17.72999954
IS35475.D1EYBACXX.1.250138280,Southern Africa,NAM,24.18000031,-17.86000061
IS35478.D1EYBACXX.1.250138281,Southern Africa,NAM,23.37999916,-17.75
IS35480.D1EYBACXX.1.250138282,Southern Africa,NAM,20.54999924,-17.97999954
IS35483.D1EYBACXX.1.250138283,Southern Africa,NAM,19.04999924,-18.03000069
IS35503.D1EYBACXX.1.250138284,Southern Africa,NAM,18.47999954,-17.72999954
IS35506.D1EYBACXX.1.250138285,Southern Africa,NAM,19.72999954,-18.43000031
IS35507.D1EYBACXX.1.250138286,Southern Africa,NAM,19.97999954,-19.75
IS35509.D1EYBACXX.1.250138287,Southern Africa,NAM,17.34000015,-19.63999939
IS35510.D1EYBACXX.1.250138288,Southern Africa,NAM,17.15999985,-18.61000061
IS35522.D1EYBACXX.1.250138289,Southern Africa,NAM,14.63000011,-17.51000023
IS35526.D1EYBACXX.1.250138290,Southern Africa,NAM,15.22999954,-17.92000008
IS35553.D1EYBACXX.1.250138291,Southern Africa,NAM,15.32999992,-17.43000031
IS35567.D1EYBACXX.1.250138292,Southern Africa,NAM,17.79999924,-17.60000038
IS35570.D1EYBACXX.1.250138293,Southern Africa,NAM,17.12999916,-17.62000084
IS35574.D1EYBACXX.1.250138294,Southern Africa,NAM,15.82999992,-17.5
IS35579.D1EYBACXX.1.250138296,Southern Africa,NAM,16.5,-17.56999969
IS35602.D1EYBACXX.1.250138297,Southern Africa,NAM,13.75,-17.92000008
IS35604.D1EYBACXX.1.250138298,Southern Africa,NAM,13.17000008,-17.87000084
IS3582.C1AB3ACXX.7.250137276,North Africa,SDN,33.54999924,18.10000038
IS3583.70MUKAAXX.1.250006387,North Africa,SDN,30.44000053,10.5
IS36052.D1EYBACXX.1.250138299,South Asia,IND,78.27999878,17.22999954
IS36058.D1EYBACXX.1.250138300,South Asia,IND,79.26000214,17.5
IS36060.D1EYBACXX.1.250138301,South Asia,IND,78.73000336,16.89999962
IS36081.D1EYBACXX.1.250138302,South Asia,IND,78.45999908,16.45000076
IS36088.D1EYBACXX.1.250138303,South Asia,IND,79.58999634,18
IS36100.D1EYBACXX.1.250138304,South Asia,IND,73.30000305,16.97999954
IS36102.D1EYBACXX.1.250138305,South Asia,IND,91.30999756,23.30999947
IS36239.D1EYBACXX.1.250138306,South Asia,IND,77.86000061,10.27999973
IS36247.D1EYBACXX.1.250138307,South Asia,IND,78.83000183,9.630000114
IS36317.D1EYBACXX.1.250138308,South Asia,IND,76.93000031,13.64999962
IS36324.D1EYBACXX.1.250138309,South Asia,IND,76.76000214,15.77999973
IS36329.D1EYBACXX.1.250138310,South Asia,IND,76.01000214,15.63000011
IS36336.D1EYBACXX.1.250138311,South Asia,IND,76.93000031,16.40999985
IS36342.D1EYBACXX.1.250138312,South Asia,IND,75.91999817,16.35000038
IS36398.D1EYBACXX.1.250138313,South Asia,IND,79.37999725,11.32999992
IS36401.D1EYBACXX.1.250138314,South Asia,IND,80.18000031,12.77999973
IS36403.D1EYBACXX.1.250138315,South Asia,IND,79.5,11.93999958
IS36404.D1EYBACXX.1.250138316,South Asia,IND,78.61000061,12.27999973
IS36450.D1EYBACXX.1.250138317,South Asia,IND,79.65000153,29.60000038
IS36452.D1EYBACXX.1.250138318,South Asia,IND,76.91000366,8.479999542
IS3696.C1AB3ACXX.7.250137277,NW Pacific and East Asia,TWN,121.5100021,25.04000092
IS37124.D1EYBACXX.1.250138319,Southern Africa,ZMB,25.87999916,-17.62000084
IS37125.D1EYBACXX.1.250138320,Southern Africa,ZMB,24.27000046,-15.32999992
IS37127.D1EYBACXX.1.250138321,Southern Africa,ZMB,26.17000008,-16.70000076
IS37128.D1EYBACXX.1.250138322,Southern Africa,ZMB,25.17000008,-16.75
IS37129.D1EYBACXX.1.250138323,Southern Africa,ZMB,24.69000053,-16.43000031
IS37133.D1EYBACXX.1.250138324,Southern Africa,ZMB,23.25,-15.57999992
IS37134.D1EYBACXX.1.250138325,Southern Africa,ZMB,23.30999947,-15.07999992
IS37135.D1EYBACXX.1.250138326,Southern Africa,ZMB,23,-14.19999981
IS37136.D1EYBACXX.1.250138327,Southern Africa,ZMB,23.12999916,-16.32999992
IS37140.D1EYBACXX.1.250138328,Southern Africa,ZMB,22.75,-15.27999973
IS37146.D1EYBACXX.1.250138329,Southern Africa,NAM,21.62999916,-18.11000061
IS37203.D1EYBACXX.1.250138330,South Asia,IND,77.34999847,17.39999962
IS37234.D1EYBACXX.1.250138331,South Asia,IND,76.23000336,16.90999985
IS37569.D1EYBACXX.1.250138332,Eastern Africa,ETH,42.79000092,9.340000153
IS3762.C1AB3ACXX.7.250137278,NW Pacific and East Asia,JPN,141.3538889,43.0547222
IS37746.D1EYBACXX.1.250138333,Eastern Africa,ETH,35.09999847,9.789999962
IS37978.D1EYBACXX.1.250138334,Eastern Africa,ETH,42.61999893,10.82999992
IS38021.D1EYBACXX.1.250138335,Eastern Africa,ETH,35.52999878,8.149999619
IS38026.D1EYBACXX.1.250138336,Eastern Africa,ETH,39,13.60999966
IS38159.D1EYBACXX.1.250138337,Eastern Africa,ETH,41.63000107,11.52999973
IS38683.D1EYBACXX.1.250138338,Eastern Africa,ETH,39.02999878,12.63000011
IS3885.70MUKAAXX.1.250006439,Western Africa,MLI,-7.590000153,12.39000034
IS3905.628P7AAXX.7.250007091,Western Africa,MLI,-7.590000153,12.39000034
IS39453.D1EYBACXX.1.250138339,Eastern Africa,ETH,38,11.85000038
IS39462.D1EYBACXX.1.250138340,Eastern Africa,ETH,39.97000122,8.619999886
IS39463.D1EYBACXX.1.250138341,Eastern Africa,ETH,35.88000107,12.06000042
IS39474.D1EYBACXX.1.250138342,Eastern Africa,ETH,34.58000183,9.31000042
IS39496.D1EYBACXX.1.250138343,Eastern Africa,ETH,37.84999847,7.539999962
IS39525.D1EYBACXX.1.250138344,Eastern Africa,ETH,38.09000015,11.01000023
IS39672.D1EYBACXX.1.250138345,Western Africa,NGA,9.779999733,9.779999733
IS39677.D1EYBACXX.1.250138346,Western Africa,NGA,10.57999992,8.630000114
IS39713.D1EYBACXX.1.250138347,Western Africa,NGA,8.470000267,8.869999886
IS39764.D1EYBACXX.1.250138348,Western Africa,NGA,6.349999905,13.13000011
IS39778.D1EYBACXX.1.250138349,Western Africa,NGA,5.849999905,12.75
IS39780.D1EYBACXX.1.250138350,Western Africa,NGA,13.65999985,12.10999966
IS39783.D1EYBACXX.1.250138351,Western Africa,NGA,5.059999943,9.329999924
IS39791.D1EYBACXX.1.250138352,Western Africa,NGA,5.929999828,12.10999966
IS39797.D1EYBACXX.1.250138353,Western Africa,NGA,12.77999973,12.77999973
IS39809.D1EYBACXX.1.250138354,Western Africa,NGA,11.63000011,9.670000076
IS39810.D1EYBACXX.1.250138355,Western Africa,NGA,13.07999992,9.609999657
IS39814.D1EYBACXX.8.250140165,Western Africa,NGA,11.42000008,10.80000019
IS39815.D1EYBACXX.8.250140166,Western Africa,NGA,12.75,11.15999985
IS39819.D1EYBACXX.8.250140167,Western Africa,NGA,11.93999958,11.48999977
IS39913.D1EYBACXX.8.250140168,Eastern Africa,UGA,31.34000015,1.440000057
IS39915.D1EYBACXX.8.250140169,Eastern Africa,UGA,32.47000122,0.850000024
IS40005.D1EYBACXX.8.250140170,Eastern Africa,UGA,32.45000076,0.270000011
IS4003.C1AB3ACXX.7.250137279,South Asia,IND,76.55999756,28.89999962
IS40033.D1EYBACXX.8.250140171,Western Africa,NGA,8.529999733,7.730000019
IS40034.D1EYBACXX.8.250140172,Western Africa,NGA,8.510000229,8.31000042
IS40036.D1EYBACXX.8.250140173,Western Africa,NGA,5.230000019,8.079999924
IS40215.D1EYBACXX.8.250140174,South Asia,IND,75.36000061,16.06999969
IS4027.628NVAAXX.5.250006941,South Asia,IND,75.51999664,26.54999924
IS40272.D1EYBACXX.8.250140175,South Asia,IND,75,16.5
IS40306.D1EYBACXX.8.250140176,South Asia,IND,76.5,14.82999992
IS40307.D1EYBACXX.8.250140177,South Asia,IND,76.16000366,14.48999977
IS40324.D1EYBACXX.8.250140178,South Asia,IND,75.58999634,14.56000042
IS40325.D1EYBACXX.8.250140179,South Asia,IND,75.83000183,15
IS40329.D1EYBACXX.8.250140180,South Asia,IND,75.95999908,13.59000015
IS4035.70MUKAAXX.1.250006451,South Asia,IND,75.51999664,26.54999924
IS40373.D1EYBACXX.8.250140181,Eastern Africa,UGA,32.88000107,-0.379999995
IS4060.D0D0HACXX.5.250046298,South Asia,IND,77.48999786,27.20999908
IS4064.C1AB3ACXX.7.250137280,South Asia,IND,76.33999634,26.02000046
IS40729.D1EYBACXX.8.250140182,South Asia,IND,74.45999908,20.54000092
IS40730.D1EYBACXX.8.250140183,South Asia,IND,75.05999756,20.32999992
IS40757.D1EYBACXX.8.250140184,South Asia,IND,75.87999725,19.62000084
IS40771.D1EYBACXX.8.250140185,South Asia,IND,76.76999664,19.26000023
IS40791.D1EYBACXX.8.250140186,South Asia,IND,73.80999756,20.14999962
IS40803.D1EYBACXX.8.250140187,South Asia,IND,74.83000183,18.32999992
IS40819.D1EYBACXX.8.250140188,South Asia,IND,74.44000244,19.04999924
IS40822.D1EYBACXX.8.250140189,South Asia,IND,74.93000031,19.37000084
IS40824.D1EYBACXX.8.250140190,South Asia,IND,74.47000122,19.87000084
IS40841.D1EYBACXX.8.250140191,South Asia,IND,74.66000366,17.85000038
IS4092.D0D0HACXX.5.250046299,South Asia,IND,75.77999878,26.15999985
IS4112.70MUKAAXX.1.250006463,South Asia,IND,75.77999878,26.15999985
IS4127.C1AB3ACXX.7.250137281,South Asia,IND,74.62999725,24.87999916
IS4207.C1AB3ACXX.7.250137282,South Asia,IND,76.16000366,24.59000015
IS4246.C1AB3ACXX.7.250137283,South Asia,IND,81.22000122,24.04999924
IS4248.C1AB3ACXX.7.250137284,South Asia,IND,81.38999939,20.28000069
IS4254.C1AB3ACXX.7.250137285,South Asia,IND,77.08000183,23.20000076
IS4269.C1AB3ACXX.7.250137286,South Asia,IND,77.43000031,22.44000053
IS4277.C1AB3ACXX.7.250137287,South Asia,IND,84.01000214,22.57999992
IS4285.628NVAAXX.5.250006965,South Asia,IND,77.88999939,21.90999985
IS4307.C1AB3ACXX.7.250137288,South Asia,IND,76.36000061,25.45999908
IS4308.C1AB3ACXX.7.250137289,South Asia,IND,77.80999756,23.53000069
IS4332.C1AB3ACXX.7.250137290,South Asia,IND,78.45999908,25.65999985
IS4339.C1AB3ACXX.7.250137291,South Asia,IND,78.77999878,26.55999947
IS4347.C1AB3ACXX.7.250137292,South Asia,IND,78.01000214,26.47999954
IS4360.D0D0HACXX.5.250046300,South Asia,IND,77.38999939,25.25
IS4372.D0D0HACXX.5.250046301,South Asia,IND,75.25,23.51000023
IS4378.C1AB3ACXX.7.250137293,South Asia,IND,77.12999725,24.39999962
IS4405.C1AB3ACXX.7.250137294,South Asia,IND,78.19999695,24.20000076
IS4416.C1AB3ACXX.7.250137295,South Asia,IND,76.98000336,23.76000023
IS4489.C1AB3ACXX.7.250137296,South Asia,IND,74.51999664,24.27000046
IS4515.D0D0HACXX.5.250046302,South Asia,IND,75.31999969,19.87999916
IS4543.C1AB3ACXX.7.250137297,South Asia,IND,75.76000214,18.98999977
IS4581.D0D0HACXX.5.250046303,South Asia,IND,76.05000305,18.15999985
IS4613.D0D0HACXX.5.250046304,South Asia,IND,76.05000305,18.15999985
IS4631.D0D0HACXX.5.250046305,South Asia,IND,76.05000305,18.15999985
IS4698.D0D0HACXX.5.250046306,South Asia,IND,74,17.69000053
IS4726.70MUKAAXX.1.250006475,South Asia,IND,71.68000031,22.70000076
IS4734.C1AB3ACXX.7.250137298,South Asia,IND,70.77999878,22.29999924
IS4758.C1AB3ACXX.7.250137299,South Asia,IND,70.05999756,22.45999908
IS4776.70MUKAAXX.1.250006388,South Asia,IND,70.45999908,21.52000046
IS4788.C1AB3ACXX.7.250137300,South Asia,IND,71.23000336,21.61000061
IS4798.C1AB3ACXX.7.250137301,South Asia,IND,72.13999939,21.76000023
IS4809.C1AB3ACXX.7.250137302,South Asia,IND,72.68000031,22.75
IS4821.628P7AAXX.7.250007021,South Asia,IND,73.19999695,22.29999924
IS4855.C1AB3ACXX.7.250137303,South Asia,IND,72.38999939,23.60000038
IS4951.D0D0HACXX.5.250046307,South Asia,IND,76.18000031,20.53000069
IS4963.628P7AAXX.7.250007045,South Asia,IND,76.18000031,20.53000069
IS5094.D0D0HACXX.5.250046308,South Asia,IND,77.58999634,14.68000031
IS5106.70MUKAAXX.1.250006397,South Asia,IND,78.81999969,14.47000027
IS5125.C1AB3ACXX.7.250137304,South Asia,IND,79.30999756,15.22999954
IS5134.C1AB3ACXX.7.250137305,South Asia,IND,81.08000183,16.11000061
IS5139.C1AB3ACXX.7.250137306,South Asia,IND,80.09999847,16.89999962
IS5158.C1AB3ACXX.7.250137307,South Asia,IND,82.22000122,16.93000031
IS5166.C1AB3ACXX.7.250137308,South Asia,IND,83.30000305,17.70000076
IS5177.C1AB3ACXX.7.250137310,South Asia,IND,84.01000214,18.29999924
IS5194.C1AB3ACXX.7.250137311,South Asia,IND,80.41000366,17.34000015
IS5219.C1AB3ACXX.7.250137312,South Asia,IND,78.58000183,15.88000011
IS5233.C1AB3ACXX.7.250137313,South Asia,IND,78.83000183,18.37999916
IS5257.C1AB3ACXX.7.250137314,South Asia,IND,78.01000214,18.67000008
IS5282.C1AB3ACXX.7.250137315,South Asia,IND,78.37000275,17.79999924
IS5290.C1AB3ACXX.7.250137316,South Asia,IND,85.84999847,19.79999924
IS5295.D0D0HACXX.5.250046309,South Asia,IND,84.12999725,20.03000069
IS5301.D0D0HACXX.5.250046310,South Asia,IND,85.05999756,19.37999916
IS5313.C1AB3ACXX.7.250137317,South Asia,IND,83.5,20.70999908
IS5325.C1AB3ACXX.7.250137318,South Asia,IND,84.01999664,22.06999969
IS5326.C1AB3ACXX.7.250137319,South Asia,IND,84.59999847,22.20000076
IS5328.C1AB3ACXX.7.250137320,South Asia,IND,85.36000061,20.38999939
IS5335.C1AB3ACXX.7.250137321,South Asia,IND,84.55999756,20.37000084
IS5339.C1AB3ACXX.7.250137322,South Asia,IND,85.66000366,22.07999992
IS5348.C1AB3ACXX.7.250137323,South Asia,IND,86.55999756,21.29000092
IS5386.D0D0HACXX.5.250046311,South Asia,IND,76.95999908,11
IS5404.C1AB3ACXX.7.250137324,South Asia,IND,78.95999908,11.94999981
IS5409.C1AB3ACXX.7.250137325,South Asia,IND,78.91000366,10.97000027
IS5456.C1AB3ACXX.7.250137326,South Asia,IND,76.20999908,10.51000023
IS5464.C1AB3ACXX.7.250137327,South Asia,IND,76.51000214,9.579999924
IS5469.C1AB3ACXX.7.250137328,South Asia,IND,75.33999634,14.07999992
IS5491.C1AB3ACXX.7.250137329,South Asia,IND,76.05000305,13
IS5499.C1AB3ACXX.7.250137330,South Asia,IND,78.12999725,13.13000011
IS5622.70MUKAAXX.1.250006408,South Asia,IND,75.72000122,16.81999969
IS5667.D0D0HACXX.5.250046312,South Asia,IND,75.01999664,15.47000027
IS5689.C1AB3ACXX.7.250137331,South Asia,IND,84.22000122,23.72999954
IS5720.70MUKAAXX.1.250006418,South Asia,IND,86.30000305,24.48999977
IS5788.C1AB3ACXX.7.250137332,South Asia,IND,78.70999908,23.82999992
IS5804.C1AB3ACXX.7.250137333,South Asia,IND,79.40000153,23.97999954
IS5815.C1AB3ACXX.7.250137334,South Asia,IND,78.81999969,26.03000069
IS5818.C1AB3ACXX.7.250137335,South Asia,IND,79.94000244,23.15999985
IS5824.C1AB3ACXX.7.250137336,South Asia,IND,82.55000305,23.71999931
IS5832.C1AB3ACXX.7.250137337,South Asia,IND,81.65000153,20.72999954
IS5839.C1AB3ACXX.7.250137338,South Asia,IND,81.33999634,21.79999924
IS5855.C1AB3ACXX.7.250137339,South Asia,IND,79.19999695,22.88999939
IS5867.628P7AAXX.7.250007069,South Asia,IND,78.93000031,22.06999969
IS5900.C1AB3ACXX.7.250137371,South Asia,IND,82.08999634,22.04999924
IS5910.70MUKAAXX.1.250006440,South Asia,IND,83.40000153,21.89999962
IS5919.D0D0HACXX.5.250046313,South Asia,IND,81.37000275,23.29999924
IS5928.C1AB3ACXX.7.250137372,South Asia,IND,81.90000153,24.39999962
IS5972.628P7AAXX.7.250007093,South Asia,IND,80.83000183,24.57999992
IS5980.C1AB3ACXX.7.250137373,South Asia,IND,80.18000031,24.71999931
IS5995.C1AB3ACXX.7.250137374,South Asia,IND,78.81999969,24.73999977
IS6004.C1AB3ACXX.7.250137375,South Asia,IND,74.84999847,32.70999908
IS6024.C1AB3ACXX.7.250137376,South Asia,IND,75.84999847,30.89999962
IS6035.C1AB3ACXX.7.250137377,South Asia,IND,76.40000153,30.31999969
IS6094.D0D0HACXX.5.250046075,South Asia,IND,79.58000183,25.59000015
IS6095.C1AB3ACXX.7.250137378,South Asia,IND,80.15000153,25.95999908
IS6099.C1AB3ACXX.7.250137379,South Asia,IND,79.01999664,27.22999954
IS6106.C1AB3ACXX.7.250137380,South Asia,IND,79.55999756,27.39999962
IS6116.C1AB3ACXX.7.250137381,South Asia,IND,82.06999969,26.25
IS6146.C1AB3ACXX.7.250137382,South Asia,IND,83,25.18000031
IS6150.C1AB3ACXX.7.250137383,South Asia,IND,82.41000366,25.45000076
IS6152.C1AB3ACXX.7.250137384,South Asia,IND,84.08000183,25.45000076
IS6154.70MUKAAXX.1.250006452,South Asia,IND,83.77999878,26.51000023
IS6165.C1AB3ACXX.7.250137385,South Asia,IND,81.59999847,27.57999992
IS6169.C1AB3ACXX.7.250137386,South Asia,IND,77.16000366,29.10000038
IS6191.C1AB3ACXX.7.250137387,South Asia,IND,80.51000214,27.06999969
IS6192.C1AB3ACXX.7.250137388,South Asia,IND,80.76999664,27.95000076
IS6193.628NVAAXX.5.250006895,South Asia,IND,80.48999786,26.54999924
IS6203.C1AB3ACXX.7.250137389,South Asia,IND,79.80000305,28.62999916
IS6206.C1AB3ACXX.7.250137390,South Asia,IND,82.65000153,26.54999924
IS6208.C1AB3ACXX.7.250137392,South Asia,IND,82.12000275,27.02000046
IS6210.C1AB3ACXX.7.250137393,South Asia,IND,75.44999695,25.5
