Taxa,GEO3,ISO3,lon,lat
SEEDGWAS3763:MRG:4:250064559,Meso-America,MEX,-97.58333333,19.86666667
SEEDGWAS3765:MRG:4:250069830,Meso-America,GTM,-92.11666667,15.43333333
SEEDGWAS3767:MRG:4:250069831,Meso-America,MEX,-97.45,19.11666667
SEEDGWAS3768:MRG:4:250064560,Meso-America,MEX,-100.507082,20.186136
SEEDGWAS3769:MRG:4:250069832,Meso-America,MEX,-101.89888,21.410256
SEEDGWAS3770:MRG:4:250069833,Meso-America,MEX,-101.5,21.88333333
SEEDGWAS3771:MRG:4:250069834,Meso-America,MEX,-101.89888,21.410256
SEEDGWAS3772:MRG:4:250064561,Meso-America,MEX,-97.620559,19.972572
SEEDGWAS3774:MRG:4:250064562,Meso-America,MEX,-101.261646,19.723377
SEEDGWAS3775:MRG:4:250069835,Meso-America,MEX,-101.262774,19.678903
SEEDGWAS3776:MRG:4:250064563,Meso-America,MEX,-99.631435,21.141034
SEEDGWAS3777:MRG:4:250069836,Meso-America,MEX,-101.262774,19.678903
SEEDGWAS3778:MRG:4:250069837,Meso-America,MEX,-101.89888,21.410256
SEEDGWAS3779:MRG:4:250069838,Meso-America,MEX,-102.362002,22.231913
SEEDGWAS3780:MRG:4:250069839,Meso-America,MEX,-104.716667,24.516667
SEEDGWAS3782:MRG:4:250069840,Meso-America,MEX,-102.549726,21.435587
SEEDGWAS3783:MRG:4:250069841,Meso-America,MEX,-98.255482,19.321451
SEEDGWAS3786:MRG:4:250069842,Meso-America,MEX,-107.7,29.35
SEEDGWAS3787:MRG:4:250069843,Meso-America,MEX,-104.120767,24.470342
SEEDGWAS3790:MRG:4:250064564,Meso-America,MEX,-102.8333333,19.18333333
SEEDGWAS3794:MRG:4:250064567,Meso-America,MEX,-102.8333333,19.18333333
SEEDGWAS3795:MRG:4:250064568,Meso-America,MEX,-97.01666667,17.96666667
SEEDGWAS3796:MRG:4:250064569,Meso-America,MEX,-97.01666667,17.96666667
SEEDGWAS3798:MRG:4:250064570,Meso-America,MEX,-102.268729,20.119105
SEEDGWAS3799:MRG:4:250064571,Meso-America,MEX,-97.081927,18.12723
SEEDGWAS38:MRG:4:250054474,Meso-America,MEX,-97.382222,20.43027778
SEEDGWAS3800:MRG:4:250069877,Meso-America,MEX,-109.395459,28.975149
SEEDGWAS3803:MRG:4:250069878,Meso-America,MEX,-109.69121,29.799589
SEEDGWAS3804:MRG:4:250064574,Meso-America,MEX,-99.318806,22.846632
SEEDGWAS3806:MRG:4:250064576,Meso-America,MEX,-98.869208,21.426842
SEEDGWAS3809:MRG:4:250064578,Meso-America,MEX,-100.726374,28.26979
SEEDGWAS3810:MRG:4:250064579,Meso-America,MEX,-100.7757778,28.3461111
SEEDGWAS3811:MRG:4:250064580,Meso-America,MEX,-99.21347,25.677925
SEEDGWAS3813:MRG:4:250064581,Meso-America,MEX,-110.367266,29.43544
SEEDGWAS3816:MRG:4:250064583,Meso-America,MEX,-100.7833333,28.41666667
SEEDGWAS3818:MRG:4:250069882,Meso-America,MEX,-110.367266,29.43544
SEEDGWAS3819:MRG:4:250064584,Meso-America,MEX,-100.933333,28.5
SEEDGWAS3820:MRG:4:250064585,Meso-America,MEX,-98.984003,21.383876
SEEDGWAS3821:MRG:4:250064587,Meso-America,MEX,-101.501568,27.911915
SEEDGWAS3822:MRG:4:250064588,Meso-America,MEX,-100.9333333,28.5
SEEDGWAS3823:MRG:4:250069883,Meso-America,MEX,-99.25032,25.733256
SEEDGWAS3824:MRG:4:250064589,Meso-America,MEX,-99.318806,22.846632
SEEDGWAS3825:MRG:4:250064590,Meso-America,MEX,-101.543284,26.91229
SEEDGWAS3826:MRG:4:250064591,Meso-America,MEX,-100.903254,28.601005
SEEDGWAS3827:MRG:4:250064592,Meso-America,MEX,-100.063425,25.573728
SEEDGWAS3828:MRG:4:250064593,Meso-America,MEX,-98.746052,21.26317
SEEDGWAS3829:MRG:4:250069884,Meso-America,MEX,-111.497682,28.577104
SEEDGWAS3830:MRG:4:250064594,Meso-America,MEX,-99.10357,23.711674
SEEDGWAS3831:MRG:4:250064595,Meso-America,MEX,-99.1,24.08333333
SEEDGWAS3832:MRG:4:250064596,Meso-America,MEX,-99.460659,24.408973
SEEDGWAS3833:MRG:4:250064597,South America,BRA,-47.4,-20.53333333
SEEDGWAS3836:MRG:4:250064598,South America,BRA,-39.21666667,-12.43333333
SEEDGWAS3837:MRG:4:250064599,South America,BRA,-39.505062,-12.438138
SEEDGWAS3838:MRG:4:250064600,South America,BRA,-41.86666667,-11.3
SEEDGWAS3839:MRG:4:250064601,South America,BRA,-39.1,-8.066666667
SEEDGWAS3840:MRG:4:250064602,South America,BRA,-48.16666667,-21.78333333
SEEDGWAS3841:MRG:4:250064603,South America,PRY,-57.15,-25.916667
SEEDGWAS3842:MRG:4:250069885,South America,BRA,-42.86666667,-20.75
SEEDGWAS3845:MRG:4:250064606,South America,BRA,-52.233333,-27.616667
SEEDGWAS3846:MRG:4:250064607,South America,BRA,-52.577322,-29.083933
SEEDGWAS3848:MRG:4:250064609,South America,BRA,-53.997745,-28.528013
SEEDGWAS3849:MRG:4:250064610,South America,BRA,-53.883333,-28.366667
SEEDGWAS3850:MRG:4:250064611,South America,BRA,-53.96135,-27.9431
SEEDGWAS3853:MRG:4:250064612,South America,BRA,-52.976335,-29.332224
SEEDGWAS3854:MRG:4:250064613,South America,BRA,-53.340291,-31.494769
SEEDGWAS3855:MRG:4:250064614,NA,NA,-50.619718,-30.385271
SEEDGWAS3856:MRG:4:250064615,South America,BRA,-54.009359,-28.263266
SEEDGWAS3857:MRG:4:250064616,South America,BRA,-54.415499,-28.294527
SEEDGWAS3858:MRG:4:250064617,South America,BRA,-53.96135,-27.9431
SEEDGWAS3859:MRG:4:250064618,South America,BRA,-54.009359,-28.263266
SEEDGWAS3860:MRG:4:250064619,South America,BRA,-54.009359,-28.263266
SEEDGWAS3861:MRG:4:250064620,South America,BRA,-54.02485,-27.899063
SEEDGWAS3862:MRG:4:250064621,South America,BRA,-54.415499,-28.294527
SEEDGWAS3864:MRG:4:250064622,South America,BRA,-47.582481,-21.307837
SEEDGWAS3865:MRG:4:250064623,South America,BRA,-46.733333,-23.1
SEEDGWAS3866:MRG:4:250064624,Meso-America,MEX,-100.020045,25.266127
SEEDGWAS3867:MRG:4:250064625,Meso-America,MEX,-100.925115,28.48099
SEEDGWAS3868:MRG:4:250064626,Meso-America,MEX,-100.726374,28.26979
SEEDGWAS3869:MRG:4:250064627,Meso-America,MEX,-100.65,18.35
SEEDGWAS3870:MRG:4:250064628,Meso-America,MEX,-99.836545,21.635442
SEEDGWAS3871:MRG:4:250064629,South America,BRA,-53.96135,-27.9431
SEEDGWAS3872:MRG:4:250064630,Meso-America,MEX,-100.9333333,28.5
SEEDGWAS3873:MRG:4:250064631,South America,BRA,-54.283493,-28.365057
SEEDGWAS3874:MRG:4:250064632,Meso-America,MEX,-100.082949,25.629185
SEEDGWAS3875:MRG:4:250069886,Meso-America,MEX,-96.51666667,15.75
SEEDGWAS3876:MRG:4:250069887,Meso-America,MEX,-98.026611,16.343416
SEEDGWAS3877:MRG:4:250069888,Meso-America,MEX,-97.99,16.81
SEEDGWAS3879:MRG:4:250069889,Meso-America,MEX,-98.16666667,16.63333333
SEEDGWAS3881:MRG:4:250069891,Meso-America,MEX,-105.3333333,20.31666667
SEEDGWAS3882:MRG:4:250069892,Meso-America,MEX,-105.3333333,20.31666667
SEEDGWAS3883:MRG:4:250064633,Meso-America,MEX,-105.3333333,20.31666667
SEEDGWAS3884:MRG:4:250064634,Meso-America,MEX,-105.3333333,20.31666667
SEEDGWAS3885:MRG:4:250064635,Meso-America,MEX,-104.819531,21.376419
SEEDGWAS3886:MRG:4:250069893,Meso-America,MEX,-104.819531,21.376419
SEEDGWAS3887:MRG:4:250064636,Meso-America,MEX,-104.8833333,21.71666667
SEEDGWAS3888:MRG:4:250065557,Meso-America,MEX,-104.8833333,21.71666667
SEEDGWAS3889:MRG:4:250065559,Meso-America,MEX,-104.469957,22.274119
SEEDGWAS3890:MRG:4:250065560,Meso-America,MEX,-104.499597,22.513281
SEEDGWAS3891:MRG:4:250065561,Meso-America,MEX,-104.499597,22.513281
SEEDGWAS3892:MRG:4:250069894,Meso-America,MEX,-106.427516,23.357714
SEEDGWAS3893:MRG:4:250065562,Meso-America,MEX,-106.427516,23.357714
SEEDGWAS3894:MRG:4:250065563,Meso-America,MEX,-106.30559,23.511744
SEEDGWAS3895:MRG:4:250069895,Meso-America,MEX,-106.427516,23.357714
SEEDGWAS3896:MRG:4:250065564,Meso-America,MEX,-107.22923,24.758618
SEEDGWAS3897:MRG:4:250065565,Meso-America,MEX,-107.2166667,24.71666667
SEEDGWAS3898:MRG:4:250069896,Meso-America,MEX,-107.2166667,24.71666667
SEEDGWAS3899:MRG:4:250065566,Meso-America,MEX,-107.2166667,24.71666667
SEEDGWAS3900:MRG:4:250065567,Meso-America,MEX,-107.2166667,24.71666667
SEEDGWAS3901:MRG:4:250065568,Meso-America,MEX,-107.45,25.1
SEEDGWAS3902:MRG:4:250065569,Meso-America,MEX,-107.553917,25.34642
SEEDGWAS3903:MRG:4:250065570,Meso-America,MEX,-107.559564,25.406933
SEEDGWAS3904:MRG:4:250065571,Meso-America,MEX,-107.561724,25.411515
SEEDGWAS3905:MRG:4:250065572,Meso-America,MEX,-107.2166667,24.71666667
SEEDGWAS3906:MRG:4:250069897,Meso-America,MEX,-107.2166667,24.71666667
SEEDGWAS3907:MRG:4:250069898,Meso-America,MEX,-107.562256,25.408895
SEEDGWAS3908:MRG:4:250069899,Meso-America,MEX,-107.562256,25.408895
SEEDGWAS3909:MRG:4:250065573,Meso-America,MEX,-107.562256,25.408895
SEEDGWAS3910:MRG:4:250065574,Meso-America,MEX,-107.562256,25.408895
SEEDGWAS3911:MRG:4:250065575,Meso-America,MEX,-108.591415,26.439466
SEEDGWAS3912:MRG:4:250065576,Meso-America,MEX,-108.5666667,26.3
SEEDGWAS3913:MRG:4:250065577,Meso-America,MEX,-108.3333333,26.71666667
SEEDGWAS3914:MRG:4:250065578,Meso-America,MEX,-108.3333333,26.71666667
SEEDGWAS3915:MRG:4:250065579,Meso-America,MEX,-108.3333333,26.71666667
SEEDGWAS3916:MRG:4:250065580,Meso-America,MEX,-108.3333333,26.71666667
SEEDGWAS3917:MRG:4:250065581,Meso-America,MEX,-108.276721,25.837113
SEEDGWAS3918:MRG:4:250069900,Meso-America,MEX,-107.2166667,24.71666667
SEEDGWAS3919:MRG:4:250065582,Meso-America,MEX,-106.394078,24.617159
SEEDGWAS3922:MRG:4:250065583,Meso-America,MEX,-106.924634,24.981251
SEEDGWAS3923:MRG:4:250065584,Meso-America,MEX,-108.975724,27.048661
SEEDGWAS3924:MRG:4:250065585,Meso-America,MEX,-108.9333333,27.03333333
SEEDGWAS3925:MRG:4:250069901,Meso-America,MEX,-111.1166667,30.55
SEEDGWAS3926:MRG:4:250065586,Meso-America,MEX,-111.1166667,30.55
SEEDGWAS3927:MRG:4:250069903,Meso-America,MEX,-109.3333333,27.83333333
SEEDGWAS3928:MRG:4:250069904,Meso-America,MEX,-109.3333333,27.83333333
SEEDGWAS3929:MRG:4:250065587,Meso-America,MEX,-109.432449,28.155757
SEEDGWAS3930:MRG:4:250069905,Meso-America,MEX,-109.432449,28.155757
SEEDGWAS3931:MRG:4:250069906,Meso-America,MEX,-109.432449,28.155757
SEEDGWAS3932:MRG:4:250065588,Meso-America,MEX,-109.3,28.11666667
SEEDGWAS3933:MRG:4:250069907,Meso-America,MEX,-109.3,28.26666667
SEEDGWAS3934:MRG:4:250069908,Meso-America,MEX,-108.924906,28.382437
SEEDGWAS3935:MRG:4:250065589,Meso-America,MEX,-109.395459,28.975149
SEEDGWAS3936:MRG:4:250065590,Meso-America,MEX,-109.395459,28.975149
SEEDGWAS3938:MRG:4:250065591,Meso-America,MEX,-109.206195,28.980828
SEEDGWAS3939:MRG:4:250065592,Meso-America,MEX,-109.1833333,28.93333333
SEEDGWAS3940:MRG:4:250065593,Meso-America,MEX,-109.1833333,28.93333333
SEEDGWAS3942:MRG:4:250065594,Meso-America,MEX,-109.206195,28.980828
SEEDGWAS3943:MRG:4:250069909,Meso-America,MEX,-109.233333,29.066667
SEEDGWAS3944:MRG:4:250069910,Meso-America,MEX,-110.1333333,29.01666667
SEEDGWAS3945:MRG:4:250069911,Meso-America,MEX,-110.05,29.06666667
SEEDGWAS3946:MRG:4:250069912,Meso-America,MEX,-110.05,29.06666667
SEEDGWAS3947:MRG:4:250069913,Meso-America,MEX,-110.1333333,29.21666667
SEEDGWAS3948:MRG:4:250065595,Meso-America,MEX,-110.367266,29.43544
SEEDGWAS3949:MRG:4:250065596,Meso-America,MEX,-109.432449,28.155757
SEEDGWAS3951:MRG:4:250065597,South America,BRA,-54.724175,-28.169642
SEEDGWAS3954:MRG:4:250065598,South America,BRA,-53.890233,-29.674475
SEEDGWAS3955:MRG:4:250065599,South America,BRA,-54.009359,-28.263266
SEEDGWAS3956:MRG:4:250065600,NA,NA,-50.619718,-30.385271
SEEDGWAS3957:MRG:4:250065601,South America,BRA,-54.33333333,-28.03333333
SEEDGWAS3959:MRG:4:250065603,South America,BRA,-54.16666667,-29.33333333
SEEDGWAS3960:MRG:4:250065604,Meso-America,MEX,-108.5333333,28.16666667
SEEDGWAS3961:MRG:4:250069914,Meso-America,MEX,-105.3333333,20.31666667
SEEDGWAS3962:MRG:4:250065605,Meso-America,MEX,-105.01608,21.225329
SEEDGWAS3966:MRG:4:250065607,Meso-America,MEX,-97.998902,22.43833
SEEDGWAS3969:MRG:4:250069917,Meso-America,MEX,-104.3,19.67
SEEDGWAS3970:MRG:4:250069918,Meso-America,HND,-88.255293,14.87922
SEEDGWAS3971:MRG:4:250069919,Meso-America,MEX,-104.188019,19.788354
SEEDGWAS3972:MRG:4:250065609,Meso-America,MEX,-104.499597,22.513281
SEEDGWAS3974:MRG:4:250065611,Meso-America,HND,-88.252187,14.882562
SEEDGWAS3975:MRG:4:250065613,South America,BRA,-39.01666667,-10.51666667
SEEDGWAS3976:MRG:4:250065614,South America,BRA,-38.484207,-11.138679
SEEDGWAS3977:MRG:4:250065615,South America,ARG,-66.77,-31.2
SEEDGWAS3978:MRG:4:250065616,South America,BRA,-52.21653,-3.189004
SEEDGWAS3985:MRG:4:250065618,South America,BRA,-44.172619,-13.408628
SEEDGWAS3986:MRG:4:250065619,South America,BRA,-39.01666667,-10.51666667
SEEDGWAS3987:MRG:4:250069923,South America,ARG,-62.23333333,-38.1
SEEDGWAS3988:MRG:4:250065620,South America,ARG,-59.133231,-25.721253
SEEDGWAS3989:MRG:4:250069924,Meso-America,HND,-89.186835,14.447029
SEEDGWAS399:MRG:4:250059171,South America,VEN,-65.811144,9.184895
SEEDGWAS3990:MRG:4:250065621,Meso-America,MEX,-106.983531,24.97268
SEEDGWAS3991:MRG:4:250065622,Meso-America,MEX,-99.184952,18.90038
SEEDGWAS3995:MRG:4:250065625,South America,BRA,-52.33333333,-31.76666667
SEEDGWAS3997:MRG:4:250065627,Meso-America,MEX,-99.1,24.08333333
SEEDGWAS3998:MRG:4:250065628,Meso-America,MEX,-99.46666667,24.25
SEEDGWAS3999:MRG:4:250065629,South America,BRA,-39.78333333,-3.75
SEEDGWAS4:MRG:4:250054448,Meso-America,MEX,-98.03333333,16.33333333
SEEDGWAS4000:MRG:4:250065630,Meso-America,MEX,-104.8666667,21.25
SEEDGWAS4001:MRG:4:250065631,South America,BRA,-35.96666667,-8.283333333
SEEDGWAS4002:MRG:4:250065632,South America,ARG,-64.95,-25.48333333
SEEDGWAS4003:MRG:4:250065633,South America,ARG,-64.96666667,-25.53333333
SEEDGWAS4004:MRG:4:250065634,South America,ARG,-64.91666667,-25.3
SEEDGWAS4005:MRG:4:250065635,South America,ARG,-65.31666667,-24.36666667
SEEDGWAS4006:MRG:4:250065636,Meso-America,MEX,-110.367266,29.43544
SEEDGWAS4007:MRG:4:250065637,Meso-America,MEX,-104.499597,22.513281
SEEDGWAS4008:MRG:4:250065638,Meso-America,MEX,-104.499597,22.513281
SEEDGWAS401:MRG:4:250059173,Meso-America,MEX,-92.659404,15.332888
SEEDGWAS4010:MRG:4:250065639,South America,PRY,-56.88333333,-23.4
SEEDGWAS4011:MRG:4:250065640,South America,PRY,-56.4,-26.46666667
SEEDGWAS4012:MRG:4:250065641,South America,PRY,-55.933333,-26.1
SEEDGWAS4013:MRG:4:250065642,South America,PRY,-55.28333333,-26.73333333
SEEDGWAS4014:MRG:4:250065643,South America,PRY,-55.253825,-26.525322
SEEDGWAS4015:MRG:4:250065644,South America,PRY,-54.78333333,-24.08333333
SEEDGWAS4016:MRG:4:250065645,South America,BRA,-42.06666667,-16.86666667
SEEDGWAS4017:MRG:4:250065646,South America,BRA,-42.06666667,-16.86666667
SEEDGWAS4018:MRG:4:250065648,South America,PRY,-56.4,-24.55
SEEDGWAS4019:MRG:4:250065649,Meso-America,MEX,-99.13333333,24.08333333
SEEDGWAS402:MRG:4:250059174,Meso-America,MEX,-92.68035,16.538454
SEEDGWAS4020:MRG:4:250065650,Meso-America,MEX,-104.2129,21.064005
SEEDGWAS4021:MRG:4:250065651,Meso-America,MEX,-106.050043,23.284551
SEEDGWAS4022:MRG:4:250065652,Meso-America,MEX,-104.499597,22.513281
SEEDGWAS4023:MRG:4:250064795,Meso-America,MEX,-100.1333333,27.25
SEEDGWAS4024:MRG:4:250064796,Meso-America,MEX,-104.880645,21.250533
SEEDGWAS4025:MRG:4:250064798,Meso-America,MEX,-104.880645,21.250533
SEEDGWAS4026:MRG:4:250064799,Meso-America,MEX,-104.880645,21.250533
SEEDGWAS4027:MRG:4:250064800,Meso-America,MEX,-104.880645,21.250533
SEEDGWAS4029:MRG:4:250064801,Meso-America,MEX,-104.4,20.8
SEEDGWAS403:MRG:4:250059175,Meso-America,MEX,-92.91666667,16.88333333
SEEDGWAS4030:MRG:4:250064802,South America,ARG,-54.71666667,-27.33333333
SEEDGWAS4031:MRG:4:250064803,South America,ARG,-64.8,-28.05
SEEDGWAS4032:MRG:4:250064804,South America,ARG,-65.014654,-32.423574
SEEDGWAS4033:MRG:4:250064805,South America,ARG,-64.301435,-35.889091
SEEDGWAS4034:MRG:4:250064806,Meso-America,MEX,-99.68333333,25.25
SEEDGWAS4039:MRG:4:250064809,Meso-America,MEX,-97.353287,18.334624
SEEDGWAS404:MRG:4:250059176,Meso-America,MEX,-96.9,18.85
SEEDGWAS4040:MRG:4:250064811,Meso-America,MEX,-102.500515,19.635915
SEEDGWAS4041:MRG:4:250064812,Meso-America,MEX,-102.500515,19.635915
SEEDGWAS4042:MRG:4:250064813,Meso-America,MEX,-96.094961,16.657461
SEEDGWAS4045:MRG:4:250064814,Meso-America,MEX,-99.9072222,21.7722222
SEEDGWAS4046:MRG:4:250064815,Meso-America,MEX,-99.99446,21.909795
SEEDGWAS4051:MRG:4:250064820,Meso-America,MEX,-102.500515,19.635915
SEEDGWAS4053:MRG:4:250064821,Meso-America,MEX,-103.5,23.62
SEEDGWAS4054:MRG:4:250064822,Meso-America,MEX,-98.9,18.93333333
SEEDGWAS4055:MRG:4:250069932,Meso-America,MEX,-99.13333333,18.96666667
SEEDGWAS4056:MRG:4:250064823,Meso-America,MEX,-99.61205,18.536164
SEEDGWAS4057:MRG:4:250069933,Meso-America,MEX,-99.58333333,19.73333333
SEEDGWAS4058:MRG:4:250064824,Meso-America,MEX,-99.66666667,18.75
SEEDGWAS4059:MRG:4:250064825,Meso-America,MEX,-100.01184,21.924879
SEEDGWAS4060:MRG:4:250064826,Meso-America,MEX,-99.65574,22.011316
SEEDGWAS4069:MRG:4:250064836,Meso-America,MEX,-99.9072222,21.7722222
SEEDGWAS407:MRG:4:250059177,South America,VEN,-67.481978,10.201633
SEEDGWAS4070:MRG:4:250064837,Meso-America,MEX,-99.641767,21.850995
SEEDGWAS409:MRG:4:250059178,South America,VEN,-66.184708,9.885594
SEEDGWAS4110:MRG:4:250064867,South America,URY,-55.961115,-31.886528
SEEDGWAS4111:MRG:4:250069938,Meso-America,MEX,-107.9333333,30.38333333
SEEDGWAS4112:MRG:4:250069939,Meso-America,MEX,-104.393881,23.480832
SEEDGWAS4113:MRG:4:250064868,Meso-America,MEX,-104.088629,21.696608
SEEDGWAS4114:MRG:4:250064869,Meso-America,MEX,-104.4666667,21.03333333
SEEDGWAS4128:MRG:4:250064877,South America,URY,-57.876048,-32.75459
SEEDGWAS4137:MRG:4:250069947,Meso-America,MEX,-101.2166667,21.48333333
SEEDGWAS414:MRG:4:250059182,South America,VEN,-69.41666667,10.78333333
SEEDGWAS4140:MRG:4:250064882,Meso-America,MEX,-98.91666667,18.98333333
SEEDGWAS4141:MRG:4:250064883,Meso-America,MEX,-97.03333333,19.08333333
SEEDGWAS4150:MRG:4:250068605,South America,BOL,-64.275681,-21.408665
SEEDGWAS4151:MRG:4:250069951,South America,ARG,-69.030146,-33.560272
SEEDGWAS4152:MRG:4:250069952,Meso-America,MEX,-103.15,20.5
SEEDGWAS4153:MRG:4:250069953,Meso-America,MEX,-103.15,20.5
SEEDGWAS4154:MRG:4:250069954,Meso-America,MEX,-103.7333333,19.93333333
SEEDGWAS4156:MRG:4:250068607,Meso-America,MEX,-102.95,20.38333333
SEEDGWAS4157:MRG:4:250068608,Meso-America,MEX,-92.46666667,16.55
SEEDGWAS4158:MRG:4:250068609,Meso-America,MEX,-109.7166667,23.08333333
SEEDGWAS4159:MRG:4:250068610,Meso-America,MEX,-100.265107,22.333956
SEEDGWAS416:MRG:4:250059184,South America,VEN,-68.531706,10.493222
SEEDGWAS4160:MRG:4:250068611,Meso-America,MEX,-100.3302778,22.0183333
SEEDGWAS4161:MRG:4:250069955,Meso-America,MEX,-104.7666667,24.51666667
SEEDGWAS4162:MRG:4:250068612,Meso-America,MEX,-103.356458,20.804002
SEEDGWAS4164:MRG:4:250069957,Meso-America,MEX,-104.7,24.52
SEEDGWAS4165:MRG:4:250069958,Meso-America,MEX,-104.7666667,24.51666667
SEEDGWAS417:MRG:4:250059186,South America,VEN,-71.870714,7.591812
SEEDGWAS4170:MRG:4:250069959,South America,ARG,-66.13333333,-26.9
SEEDGWAS4171:MRG:4:250069960,Meso-America,MEX,-98.97,18.95
SEEDGWAS4172:MRG:4:250069961,Meso-America,MEX,-98.98333333,18.76666667
SEEDGWAS4173:MRG:4:250068617,Meso-America,MEX,-102.7833333,18.73333333
SEEDGWAS4174:MRG:4:250069962,Meso-America,MEX,-98.76666667,18.5
SEEDGWAS4175:MRG:4:250069963,Meso-America,MEX,-102.95,20.78333333
SEEDGWAS4176:MRG:4:250069964,Meso-America,MEX,-102.95,20.78333333
SEEDGWAS4177:MRG:4:250068619,Meso-America,MEX,-102.95,20.78333333
SEEDGWAS4178:MRG:4:250069965,Meso-America,MEX,-103.6666667,24.88333333
SEEDGWAS4179:MRG:4:250069966,Meso-America,MEX,-102.5,21.41666667
SEEDGWAS418:MRG:4:250059187,South America,VEN,-68.158666,9.658501
SEEDGWAS4180:MRG:4:250068620,Meso-America,MEX,-102.426139,21.535731
SEEDGWAS4181:MRG:4:250069967,Meso-America,MEX,-102.821224,20.474396
SEEDGWAS4182:MRG:4:250069968,Meso-America,MEX,-102.6666667,20.81666667
SEEDGWAS4183:MRG:4:250069969,Meso-America,MEX,-102.6666667,20.81666667
SEEDGWAS4184:MRG:4:250068621,Meso-America,MEX,-102.9833333,25.75
SEEDGWAS4185:MRG:4:250068622,Meso-America,MEX,-99.481779,21.69932
SEEDGWAS4186:MRG:4:250069970,Meso-America,MEX,-102.3333333,22.48333333
SEEDGWAS4187:MRG:4:250062821,Meso-America,MEX,-107.74083,29.375447
SEEDGWAS4188:MRG:4:250062822,Meso-America,MEX,-104.6666667,24.51666667
SEEDGWAS4189:MRG:4:250068623,Meso-America,MEX,-104.8,21.51
SEEDGWAS419:MRG:4:250059188,Meso-America,MEX,-92.564373,16.332904
SEEDGWAS4190:MRG:4:250062823,South America,ARG,-66.97,-27.5
SEEDGWAS4191:MRG:4:250062824,South America,ARG,-66.305555,-27.589584
SEEDGWAS4192:MRG:4:250068624,Meso-America,MEX,-104.449948,21.110878
SEEDGWAS4195:MRG:4:250068626,South America,BRA,-39.110395,-16.388263
SEEDGWAS421:MRG:4:250059190,Meso-America,MEX,-96.83333333,19.7
SEEDGWAS4210:MRG:4:250068639,Meso-America,MEX,-101.664012,21.045822
SEEDGWAS4211:MRG:4:250068640,Meso-America,MEX,-101.6666667,21.13333333
SEEDGWAS4214:MRG:4:250068643,Meso-America,MEX,-105.3333333,28.05
SEEDGWAS4216:MRG:4:250068644,Meso-America,CRI,-84.400737,10.209511
SEEDGWAS4217:MRG:4:250062829,Meso-America,MEX,-101.0166667,19.83333333
SEEDGWAS4218:MRG:4:250068645,Meso-America,MEX,-103.55,22.76666667
SEEDGWAS4219:MRG:4:250068646,Meso-America,MEX,-100.049518,20.794691
SEEDGWAS4223:MRG:4:250068648,Meso-America,MEX,-96.919424,17.515762
SEEDGWAS4224:MRG:4:250068649,Meso-America,MEX,-105.97864,28.611505
SEEDGWAS4225:MRG:4:250062830,Meso-America,MEX,-107.0666667,26.83333333
SEEDGWAS4226:MRG:4:250062831,Meso-America,MEX,-105.7333333,25.33333333
SEEDGWAS4227:MRG:4:250062832,Meso-America,MEX,-105.7333333,25.33333333
SEEDGWAS4228:MRG:4:250068650,Meso-America,MEX,-106.567942,25.21539
SEEDGWAS4229:MRG:4:250068651,Meso-America,MEX,-103.566312,22.790665
SEEDGWAS423:MRG:4:250059192,South America,BOL,-64.126759,-21.550444
SEEDGWAS4230:MRG:4:250062833,Meso-America,MEX,-102.9833333,23.63333333
SEEDGWAS4231:MRG:4:250062834,Meso-America,MEX,-108.3833333,28.2
SEEDGWAS4232:MRG:4:250062835,Meso-America,MEX,-107.0666667,26.83333333
SEEDGWAS4233:MRG:4:250068652,Meso-America,MEX,-102.1666667,19.9
SEEDGWAS4234:MRG:4:250062836,Meso-America,MEX,-106.384789,24.892673
SEEDGWAS4235:MRG:4:250062837,Meso-America,MEX,-101.4166667,20.95
SEEDGWAS4236:MRG:4:250062838,Meso-America,MEX,-103.0166667,20.93333333
SEEDGWAS4237:MRG:4:250062839,Meso-America,MEX,-101.895629,21.407676
SEEDGWAS4238:MRG:4:250062840,Meso-America,MEX,-103.565458,22.787547
SEEDGWAS4239:MRG:4:250062841,South America,CHL,-72.71666667,-37.8
SEEDGWAS4240:MRG:4:250062842,Meso-America,MEX,-98.05,19.03333333
SEEDGWAS4241:MRG:4:250062843,Meso-America,MEX,-101.9166667,21.36666667
SEEDGWAS4242:MRG:4:250068654,Meso-America,GTM,-91.145114,15.101192
SEEDGWAS4243:MRG:4:250062844,Meso-America,MEX,-108.1166667,29.2
SEEDGWAS4244:MRG:4:250062845,Meso-America,MEX,-103.049823,23.822117
SEEDGWAS4245:MRG:4:250062846,Meso-America,MEX,-101.9166667,21.36666667
SEEDGWAS4246:MRG:4:250062847,Meso-America,MEX,-104.045528,22.019435
SEEDGWAS4247:MRG:4:250062848,Meso-America,MEX,-101.4913889,21.0375
SEEDGWAS4249:MRG:4:250062849,Meso-America,MEX,-103.0166667,20.93333333
SEEDGWAS425:MRG:4:250059193,South America,BOL,-67.157499,-14.16083
SEEDGWAS4250:MRG:4:250068655,Meso-America,MEX,-102.95,20.78333333
SEEDGWAS4251:MRG:4:250068656,Meso-America,MEX,-97.597842,19.967035
SEEDGWAS4253:MRG:4:250062850,Meso-America,GTM,-92.11666667,15.43333333
SEEDGWAS4254:MRG:4:250068657,Meso-America,MEX,-108.1166667,29.2
SEEDGWAS4255:MRG:4:250062851,Meso-America,MEX,-101.898704,21.346262
